time,zVel_E[0],zVel_N[1],vel_mps_E,vel_mps_N,gps_vel_mps_E,gps_vel_mps_N,vn_corr_mps_E,vn_corr_mps_N,rt_float_E,rt_float_N,P_Vel[0],P_Vel_N[1],
145.9548035,2.1934211,-1.2073480,-3.1686344,0.1987689,-5.3684978,1.4037912,-0.0064424,-0.0023257,0.1000000,0.1000000,0.0228407,0.0138785,
146.2048035,2.2097797,-1.3736805,-2.9143248,0.0220338,-5.1474428,1.3868638,-0.0233383,-0.0088505,0.1000000,0.1000000,0.0228839,0.0136927,
146.4548035,2.3667221,-1.4385798,-2.5875187,-0.3054250,-5.0292907,1.1038296,-0.0750499,-0.0293252,0.1000000,0.1000000,0.0229789,0.0134793,
146.7048035,2.4022145,-1.4626880,-2.2514064,-0.6423920,-4.7450275,0.7817904,-0.0914067,-0.0385055,0.1000000,0.1000000,0.0230940,0.0132681,
146.9548035,2.5823786,-1.5666425,-1.8852390,-0.9678000,-4.5858669,0.5438288,-0.1182493,-0.0550137,0.1000000,0.1000000,0.0232350,0.0130619,
147.2048035,2.3593464,-1.6401910,-1.4849886,-1.3376818,-3.9812179,0.2324846,-0.1368829,-0.0700246,0.1000000,0.1000000,0.0210964,0.0124772,
147.4548035,2.3318801,-1.7319347,-1.1593504,-1.7312516,-3.6567531,-0.0955001,-0.1655225,-0.0961832,0.1000000,0.1000000,0.0203590,0.0122505,
147.7048035,2.6448281,-1.6731882,-0.7707247,-2.1567829,-3.5788276,-0.5952947,-0.1632749,-0.1116999,0.1000000,0.1000000,0.0209543,0.0122652,
147.9548035,2.6967163,-1.6601043,-0.3471426,-2.4803534,-3.2237468,-0.9647180,-0.1798879,-0.1444691,0.1000000,0.1000000,0.0214880,0.0123073,
148.2048035,2.7641850,-1.8069267,0.0818776,-2.8196971,-2.8777506,-1.1975975,-0.1954433,-0.1848271,0.1000000,0.1000000,0.0219871,0.0124051,
148.4548035,2.8164132,-1.8254433,0.4405369,-3.1036727,-2.5745437,-1.4987216,-0.1986674,-0.2204921,0.1000000,0.1000000,0.0223410,0.0125338,
148.7048035,3.0338826,-1.6647393,0.8776885,-3.2819200,-2.3360612,-1.8630515,-0.1798672,-0.2458708,0.1000000,0.1000000,0.0225799,0.0128250,
148.9548035,3.1209507,-1.7820444,1.2251953,-3.4648404,-2.0620937,-1.9629512,-0.1663383,-0.2801552,0.1000000,0.1000000,0.0226422,0.0131775,
149.2048035,2.9928927,-1.8472519,1.4773657,-3.7046802,-1.6518856,-2.1672330,-0.1363587,-0.3098045,0.1000000,0.1000000,0.0226675,0.0136481,
149.4548035,2.9668713,-1.7062240,1.5986500,-3.9909303,-1.4849210,-2.6331615,-0.1166998,-0.3484552,0.1000000,0.1000000,0.0225052,0.0141152,
149.7048035,3.1370771,-1.7649722,1.7563860,-4.2141495,-1.4524106,-2.7951751,-0.0717195,-0.3459979,0.1000000,0.1000000,0.0221767,0.0147395,
149.9548035,2.9802823,-1.6349206,1.8764002,-4.4969444,-1.1339982,-3.1872773,-0.0301160,-0.3252537,0.1000000,0.1000000,0.0217494,0.0154005,
150.2048035,3.0338702,-1.5808253,1.9136196,-4.6799002,-1.1206269,-3.4106150,-0.0003762,-0.3115399,0.1000000,0.1000000,0.0212110,0.0160861,
150.4548035,3.1017213,-1.4552162,2.0155826,-4.8832650,-1.0601059,-3.7011721,0.0260330,-0.2731232,0.1000000,0.1000000,0.0206494,0.0168332,
150.7048035,2.9404593,-1.3433919,2.0708463,-5.0876698,-0.8261365,-3.9638238,0.0434765,-0.2195460,0.1000000,0.1000000,0.0200585,0.0175212,
150.9548035,2.6694179,-1.2305474,1.8804820,-5.2708635,-0.7485672,-4.2028570,0.0403688,-0.1625407,0.1000000,0.1000000,0.0195052,0.0180498,
151.2048035,2.5770533,-1.1728001,1.8211910,-5.4263697,-0.7203503,-4.3730679,0.0355121,-0.1194985,0.1000000,0.1000000,0.0190053,0.0186442,
151.4548035,2.5634363,-1.1582694,1.6990204,-5.5254483,-0.8377221,-4.4437265,0.0266938,-0.0765474,0.1000000,0.1000000,0.0185176,0.0191693,
151.7048035,2.8012991,-1.1278586,1.5513337,-5.6938725,-1.2286190,-4.6256123,0.0213463,-0.0595984,0.1000000,0.1000000,0.0182009,0.0196652,
151.9548035,2.8558073,-0.7520547,1.5225546,-5.9121885,-1.3089788,-5.2193618,0.0242740,-0.0592277,0.1000000,0.1000000,0.0180315,0.0202180,
152.4548035,2.1324410,-0.7352915,1.2966355,-6.2915416,-0.8302321,-5.5745144,0.0055735,-0.0182642,0.1000000,0.1000000,0.0181035,0.0216307,
152.7048035,2.2729440,-0.5907660,1.2632613,-6.4847369,-1.0046643,-5.9010887,0.0050183,-0.0071178,0.1000000,0.1000000,0.0180131,0.0219847,
153.4548035,2.2959509,-0.3427238,1.0953161,-6.0776415,-1.2025366,-5.7322206,-0.0019018,0.0026972,0.1000000,0.1000000,0.0174384,0.0231987,
153.7048035,2.0529122,0.0029192,0.9802037,-5.9804039,-1.0720481,-5.9857559,0.0006605,-0.0024328,0.1000000,0.1000000,0.0171483,0.0234685,
153.7048035,2.0454409,-0.0453410,0.9238918,-5.9790006,-1.1208861,-5.9361010,0.0006629,-0.0024414,0.1000000,0.1000000,0.0168548,0.0227469,
153.9548035,1.9544370,0.1177144,0.8512717,-5.8704491,-1.1006058,-5.9937887,0.0025596,-0.0056254,0.1000000,0.1000000,0.0166121,0.0230292,
153.9548035,1.8453202,0.1661291,0.8000549,-5.8719454,-1.0427350,-6.0437069,0.0025303,-0.0056325,0.1000000,0.1000000,0.0163480,0.0223456,
154.2048035,1.7834984,0.1307654,0.7320781,-5.7900953,-1.0417430,-5.9444089,0.0096772,-0.0235480,0.1000000,0.1000000,0.0161759,0.0226227,
154.4548035,1.6434317,0.3151264,0.7149940,-5.6838832,-0.9281498,-5.9996314,0.0002880,-0.0006218,0.1000000,0.1000000,0.0159925,0.0228809,
154.7048035,1.7300414,0.4040756,0.6773903,-5.5443230,-1.0479008,-5.9605880,0.0047503,-0.0121893,0.1000000,0.1000000,0.0157847,0.0231271,
154.9548035,1.4991491,0.4641843,0.5816290,-5.4490161,-0.9191869,-5.9089336,-0.0016668,0.0042667,0.1000000,0.1000000,0.0156345,0.0233499,
155.2048035,1.6372383,0.5058699,0.5639327,-5.2962875,-1.0750480,-5.7981787,-0.0017425,0.0039789,0.1000000,0.1000000,0.0154641,0.0235989,
155.4548035,1.3607464,0.6386189,0.4572254,-5.3542047,-0.9056908,-5.9878926,-0.0021699,0.0049308,0.1000000,0.1000000,0.0153921,0.0235778,
155.7048035,1.2747504,0.6985803,0.3514737,-5.3391004,-0.9161751,-6.0429435,0.0071016,-0.0052628,0.1000000,0.1000000,0.0153206,0.0237252,
155.9548035,1.3131428,0.8237095,0.3112017,-5.0869660,-0.9977664,-5.9205136,0.0041747,-0.0098380,0.1000000,0.1000000,0.0150740,0.0239656,
156.2048035,1.1665523,0.7804971,0.2199215,-5.1831031,-0.9403756,-5.9784946,0.0062552,-0.0148946,0.1000000,0.1000000,0.0150967,0.0239925,
156.4548035,1.1014925,0.8421912,0.1187664,-5.3418145,-0.9888176,-6.1692581,-0.0060915,0.0147477,0.1000000,0.1000000,0.0152301,0.0241049,
156.7048035,1.0841728,0.9781094,0.0645243,-5.4136620,-1.0217861,-6.3877940,-0.0021376,0.0039775,0.1000000,0.1000000,0.0152450,0.0241618,
156.9548035,0.9945943,0.9525447,-0.0439272,-5.5691390,-1.0368664,-6.5251327,0.0016551,-0.0034491,0.1000000,0.1000000,0.0153457,0.0242161,
157.2048035,0.9999273,1.0193920,-0.1495408,-5.7327032,-1.1469934,-6.7563314,0.0024748,-0.0042360,0.1000000,0.1000000,0.0154599,0.0242736,
157.4548035,0.9262381,1.1252718,-0.1983777,-5.7971926,-1.1235390,-6.9254541,0.0010769,-0.0029896,0.1000000,0.1000000,0.0154533,0.0243020,
157.7048035,0.8583131,1.1973972,-0.2507643,-5.7672982,-1.1094116,-6.9652004,-0.0003341,-0.0005048,0.1000000,0.1000000,0.0153323,0.0243222,
157.9548035,0.8054831,1.2957945,-0.2853087,-5.7243447,-1.0920179,-7.0175428,-0.0012261,0.0025962,0.1000000,0.1000000,0.0151902,0.0243145,
158.2048035,0.7539603,1.3408527,-0.3356768,-5.6550617,-1.0911663,-6.9943972,-0.0015293,0.0015175,0.1000000,0.1000000,0.0150271,0.0243198,
158.4548035,0.6866843,1.2990465,-0.3869193,-5.6037941,-1.0709710,-6.9084806,0.0026325,-0.0056398,0.1000000,0.1000000,0.0148820,0.0243069,
158.7048035,0.7068129,1.3109760,-0.4120024,-5.4908681,-1.1195462,-6.7994480,-0.0007308,0.0023963,0.1000000,0.1000000,0.0146856,0.0242891,
158.9548035,0.6005320,1.4658551,-0.4203184,-5.3136964,-1.0224308,-6.7773118,-0.0015804,0.0022397,0.1000000,0.1000000,0.0144217,0.0242383,
159.2048035,0.5411900,1.4513121,-0.4696080,-5.0864410,-1.0128350,-6.5349774,-0.0020369,0.0027755,0.1000000,0.1000000,0.0141366,0.0242377,
159.4548035,0.5868196,1.4203000,-0.4697183,-4.9042387,-1.0560215,-6.3254557,0.0005165,-0.0009171,0.1000000,0.1000000,0.0138816,0.0241534,
159.7048035,0.4670183,1.4144506,-0.4647751,-4.7066050,-0.9233692,-6.1359119,0.0084242,-0.0148563,0.1000000,0.1000000,0.0136517,0.0241030,
159.9548035,0.5030568,1.4371524,-0.4831300,-4.4688478,-0.9840558,-5.9096289,0.0021309,-0.0036289,0.1000000,0.1000000,0.0134063,0.0240662,
160.2048035,0.4334873,1.4256392,-0.4316085,-4.4107037,-0.8695596,-5.8295026,-0.0044638,0.0068401,0.1000000,0.1000000,0.0133232,0.0239916,
160.4548035,0.3074325,1.2921505,-0.5215998,-4.4047508,-0.8248448,-5.7056861,0.0041875,-0.0087849,0.1000000,0.1000000,0.0132760,0.0239621,
160.7048035,0.4874887,1.3018913,-0.4877233,-4.2863383,-0.9642933,-5.6147971,0.0109186,-0.0265674,0.1000000,0.1000000,0.0131949,0.0239606,
160.9548035,0.2504255,1.3055978,-0.5444576,-4.3297110,-0.7948288,-5.6362319,0.0000543,-0.0009233,0.1000000,0.1000000,0.0131381,0.0238124,
161.2048035,0.0783266,1.4524708,-0.5431701,-4.3652773,-0.6254760,-5.8114376,-0.0039793,0.0063106,0.1000000,0.1000000,0.0131241,0.0237307,
161.4548035,0.1763555,1.4247980,-0.5410306,-4.2917652,-0.7232851,-5.7093682,-0.0058989,0.0071949,0.1000000,0.1000000,0.0131061,0.0237773,
161.7048035,0.2413001,1.1472945,-0.5614340,-4.3697133,-0.7922011,-5.5406523,0.0105330,-0.0236447,0.1000000,0.1000000,0.0131214,0.0236947,
161.9548035,0.2637172,1.1727409,-0.5517695,-4.5556207,-0.8095306,-5.7412071,0.0059561,-0.0128456,0.1000000,0.1000000,0.0132580,0.0236334,
162.2048035,0.2586052,1.1580811,-0.4938386,-4.7443299,-0.7442070,-5.9234324,0.0082369,-0.0210212,0.1000000,0.1000000,0.0133996,0.0235706,
162.7048035,0.2554799,1.3942952,-0.4266133,-4.8152037,-0.6632917,-6.2488956,0.0188015,-0.0393969,0.1000000,0.1000000,0.0136133,0.0242818,
162.7048035,0.3082000,1.1353579,-0.4624013,-4.8010440,-0.7519608,-5.9758749,0.0186405,-0.0394733,0.1000000,0.1000000,0.0128061,0.0206890,
163.4548035,0.1719903,1.6187434,-0.4481034,-4.5742211,-0.6212171,-6.1899056,-0.0011234,0.0030590,0.1000000,0.1000000,0.0130635,0.0224809,
163.7048035,0.1284441,1.5086780,-0.4902348,-4.5823913,-0.6121045,-6.1033831,0.0065744,-0.0123138,0.1000000,0.1000000,0.0130314,0.0225838,
163.9548035,0.0109119,1.5761943,-0.5348893,-4.5847421,-0.5433879,-6.1650996,0.0024133,-0.0041631,0.1000000,0.1000000,0.0130103,0.0226923,
164.2048035,0.1292290,1.6549902,-0.4896084,-4.4733081,-0.6129851,-6.1434946,0.0058524,-0.0151961,0.1000000,0.1000000,0.0129342,0.0228101,
164.4548035,-0.0788018,1.4605160,-0.6213344,-4.5130467,-0.5452449,-5.9681454,-0.0027122,0.0054175,0.1000000,0.1000000,0.0129032,0.0228588,
164.7048035,0.0314949,1.4963789,-0.5796334,-4.5251632,-0.6171936,-6.0093884,-0.0060654,0.0121538,0.1000000,0.1000000,0.0128945,0.0228937,
164.9548035,-0.0357090,1.4582338,-0.5596760,-4.4637103,-0.5213540,-5.9281187,0.0026131,-0.0061744,0.1000000,0.1000000,0.0128346,0.0229298,
165.2048035,-0.0293328,1.4407139,-0.5807477,-4.3827567,-0.5381846,-5.8502979,0.0132303,-0.0268275,0.1000000,0.1000000,0.0127620,0.0229706,
165.4548035,-0.1075670,1.4715362,-0.5928854,-4.2717896,-0.4884257,-5.7372470,-0.0031073,0.0060785,0.1000000,0.1000000,0.0126488,0.0229658,
165.7048035,-0.1027318,1.4324417,-0.5851717,-4.1489964,-0.4782983,-5.5905771,0.0041416,-0.0091390,0.1000000,0.1000000,0.0125184,0.0229253,
165.9548035,-0.1177129,1.4335685,-0.5683281,-4.0044236,-0.4595592,-5.4205542,-0.0089440,0.0174381,0.1000000,0.1000000,0.0124104,0.0229190,
166.2048035,-0.2240185,1.5331023,-0.6151267,-3.7345316,-0.3986543,-5.2528944,-0.0075460,0.0147396,0.1000000,0.1000000,0.0122474,0.0229584,
166.4548035,-0.1226658,1.3842483,-0.6343312,-3.5286891,-0.5124754,-4.9113355,-0.0008100,0.0016020,0.1000000,0.1000000,0.0120928,0.0229217,
166.7048035,-0.1467058,1.3528125,-0.6021203,-3.2723563,-0.4572699,-4.6204281,-0.0018554,0.0047407,0.1000000,0.1000000,0.0119313,0.0228763,
166.9548035,-0.3020825,1.3666027,-0.7770957,-3.0213192,-0.4938965,-4.3490453,-0.0188833,0.0388765,0.1000000,0.1000000,0.0117846,0.0228804,
167.2048035,-0.2762212,1.3243682,-0.8000243,-2.7077999,-0.5385284,-4.0009193,-0.0147253,0.0312487,0.1000000,0.1000000,0.0116336,0.0228473,
167.4548035,-0.2492746,1.2824986,-0.7696135,-2.4389145,-0.5356839,-3.6872916,-0.0153449,0.0341215,0.1000000,0.1000000,0.0115157,0.0227802,
167.7048035,-0.2330714,1.1814113,-0.8107991,-2.3112442,-0.5838056,-3.4793613,-0.0060780,0.0132942,0.1000000,0.1000000,0.0114648,0.0227249,
167.9548035,-0.2121387,1.1112189,-0.7728814,-2.1844792,-0.5640895,-3.2879627,-0.0033468,0.0077355,0.1000000,0.1000000,0.0114197,0.0226467,
168.2048035,-0.2234933,1.0824008,-0.6941600,-1.9679379,-0.4755182,-3.0390227,-0.0048515,0.0113160,0.1000000,0.1000000,0.0113518,0.0225611,
168.4548035,-0.3034441,1.1329539,-0.7345387,-1.6880484,-0.4309598,-2.8212745,0.0001348,-0.0002723,0.1000000,0.1000000,0.0112881,0.0225264,
168.7048035,-0.3039998,1.0143974,-0.6599614,-1.5147278,-0.3546280,-2.5322890,0.0013335,-0.0031638,0.1000000,0.1000000,0.0112495,0.0224458,
168.9548035,-0.2670690,0.8928937,-0.6215632,-1.5079869,-0.3511952,-2.4085302,0.0032991,-0.0076496,0.1000000,0.1000000,0.0112574,0.0223788,
169.2048035,-0.3036306,0.9188548,-0.6038997,-1.4927567,-0.2999282,-2.4124269,0.0003409,-0.0008153,0.1000000,0.1000000,0.0112601,0.0223133,
169.4548035,-0.3193092,0.9451560,-0.6046938,-1.2926440,-0.2830257,-2.2432158,0.0023588,-0.0054158,0.1000000,0.1000000,0.0112221,0.0222630,
169.7048035,-0.2677268,0.9088125,-0.5610408,-1.0798287,-0.2937928,-1.9874021,-0.0004788,0.0012392,0.1000000,0.1000000,0.0111878,0.0222073,
169.9548035,-0.3087555,0.8850130,-0.5295627,-0.8507596,-0.2179262,-1.7424248,0.0028810,-0.0066521,0.1000000,0.1000000,0.0111574,0.0221553,
170.2048035,-0.3001654,0.8500669,-0.5080512,-0.6360921,-0.2025612,-1.4983701,0.0053247,-0.0122111,0.1000000,0.1000000,0.0111330,0.0221032,
170.4548035,-0.3225213,0.7453406,-0.4907573,-0.5819861,-0.1677283,-1.3284533,0.0005077,-0.0011266,0.1000000,0.1000000,0.0111324,0.0220592,
170.7048035,-0.2873058,0.6464924,-0.4834364,-0.5640439,-0.1948210,-1.2134602,0.0013096,-0.0029240,0.1000000,0.1000000,0.0111343,0.0220166,
170.9548035,-0.2896860,0.6485309,-0.4858389,-0.5745460,-0.1940838,-1.2277544,0.0020692,-0.0046774,0.1000000,0.1000000,0.0111392,0.0219757,
171.2048035,-0.3079764,0.6293640,-0.4813058,-0.5957209,-0.1730025,-1.2258525,0.0003269,-0.0007676,0.1000000,0.1000000,0.0111477,0.0219377,
171.4548035,-0.3394204,0.5448774,-0.4844203,-0.6228010,-0.1447858,-1.1680609,0.0002140,-0.0003825,0.1000000,0.1000000,0.0111569,0.0219009,
171.7048035,-0.2838654,0.5925925,-0.4754954,-0.6319992,-0.1904370,-1.2273133,0.0011931,-0.0027215,0.1000000,0.1000000,0.0111641,0.0218645,
171.9548035,-0.3131211,0.5272013,-0.4713961,-0.6513001,-0.1583222,-1.1784121,-0.0000472,0.0000893,0.1000000,0.1000000,0.0111739,0.0218318,
172.2048035,-0.3295375,0.4747012,-0.4873759,-0.7597459,-0.1562431,-1.2381810,0.0015953,-0.0037339,0.1000000,0.1000000,0.0112078,0.0218069,
172.4548035,-0.3283798,0.3865713,-0.5191647,-1.0050501,-0.1892129,-1.3952285,0.0015721,-0.0036072,0.4202856,0.4378683,0.0112843,0.0217805,
172.7048035,-0.2943326,0.3929715,-0.5515195,-1.2665216,-0.2549554,-1.6645881,0.0022315,-0.0050950,0.4128873,0.4308720,0.0114619,0.0222331,
172.9548035,-0.3318197,0.4014189,-0.6027451,-1.5033413,-0.2689922,-1.9091430,0.0019333,-0.0043828,0.4132728,0.4399618,0.0116428,0.0226825,
173.2048035,-0.3551473,0.4605900,-0.6327741,-1.6383327,-0.2808494,-2.0912254,-0.0032227,0.0076973,0.1000000,0.1000000,0.0117894,0.0231366,
173.4548035,-0.3273859,0.4736890,-0.6301255,-1.7082015,-0.3076813,-2.1702986,-0.0049416,0.0115920,0.1000000,0.1000000,0.0118091,0.0230114,
173.7048035,-0.2852019,0.3760312,-0.6634397,-1.7566130,-0.3795781,-2.1294341,-0.0013402,0.0032101,0.4371684,0.4425457,0.0118171,0.0228938,
173.9548035,-0.3120650,0.4425948,-0.6639244,-1.7853470,-0.3536494,-2.2240586,-0.0017900,0.0038831,0.4439319,0.4438490,0.0119176,0.0233449,
174.2048035,-0.3030248,0.3979144,-0.6772634,-1.8496526,-0.3796645,-2.2349818,-0.0054258,0.0125852,0.4621396,0.4519763,0.0120257,0.0237806,
174.4548035,-0.3479444,0.3599010,-0.7499474,-2.0542428,-0.4076743,-2.4006305,-0.0056713,0.0135134,0.4719492,0.4458211,0.0122183,0.0242204,
174.7048035,-0.2911038,0.3023605,-0.7751700,-2.3269820,-0.4856982,-2.6254518,-0.0016320,0.0038908,0.4943676,0.4501544,0.0124653,0.0246517,
174.9548035,-0.2866828,0.3180020,-0.8258660,-2.5652814,-0.5407026,-2.8786595,-0.0015195,0.0046239,0.4997468,0.4483398,0.0126965,0.0250759,
175.2048035,-0.1790457,0.2722538,-0.8140696,-2.7858176,-0.6377876,-3.0510519,-0.0027637,0.0070196,0.5045305,0.4460033,0.0129297,0.0254970,
175.4548035,-0.3420991,0.2659566,-0.8397735,-2.9118338,-0.4957675,-3.1826177,0.0019069,-0.0048272,0.4605998,0.4148676,0.0130897,0.0259086,
175.7048035,-0.4129238,0.4304535,-0.8485996,-2.9640136,-0.4360590,-3.3941031,-0.0003832,0.0003642,0.1000000,0.1000000,0.0131894,0.0263076,
175.9548035,-0.2226610,0.3189626,-0.8564288,-3.0748672,-0.6354541,-3.3899555,-0.0016863,0.0038744,0.4549403,0.4128894,0.0131906,0.0258714,
176.2048035,-0.4011229,0.2493482,-0.8615245,-3.1747386,-0.4590773,-3.4273913,0.0013243,-0.0033045,0.4347453,0.3957946,0.0133356,0.0262661,
176.4548035,-0.3555625,0.2938740,-0.8611122,-3.2132635,-0.5043532,-3.5099492,0.0011965,-0.0028117,0.4512933,0.3988427,0.0134156,0.0266302,
176.7048035,-0.3732718,0.3468494,-0.8979119,-3.2190955,-0.5275952,-3.5591078,-0.0029551,0.0068372,0.4249184,0.3793819,0.0134681,0.0269911,
176.9548035,-0.3188822,0.3163300,-0.8867713,-3.3171270,-0.5680456,-3.6328576,-0.0001564,0.0005993,0.4272180,0.3559746,0.0135808,0.0273049,
177.2048035,-0.2861199,0.2541835,-0.8467573,-3.3805070,-0.5584036,-3.6394105,0.0022338,-0.0047200,0.4184445,0.3688899,0.0136721,0.0276108,
177.4548035,-0.3394259,0.2687395,-0.8827295,-3.3798373,-0.5393841,-3.6584518,0.0039196,-0.0098750,0.4085912,0.3827364,0.0137058,0.0279156,
177.7048035,-0.1373199,0.1606994,-0.8691480,-3.3901021,-0.7321922,-3.5502846,-0.0003640,0.0005169,0.4483462,0.4036114,0.0137371,0.0281973,
177.9548035,0.0408868,-0.0889823,-0.8458809,-3.3827181,-0.8898859,-3.2866590,-0.0031182,0.0070767,0.4855957,0.4286742,0.0137601,0.0284857,
178.2048035,0.4461929,-0.7690372,-0.8897550,-3.3531709,-1.3382301,-2.5784035,-0.0022822,0.0057302,0.1000000,0.1000000,0.0137610,0.0287595,
178.4548035,0.1723582,-0.7493865,-0.9398714,-3.2845287,-1.1159959,-2.5254056,-0.0037664,0.0097365,0.1000000,0.1000000,0.0136115,0.0279528,
178.7048035,-0.1843730,-0.1250446,-0.8941910,-3.2097507,-0.7140242,-3.0741673,-0.0042061,0.0105388,0.4025837,0.4242991,0.0134729,0.0272493,
179.2048035,-0.3270863,0.3030252,-0.8890074,-2.8774292,-0.5607864,-3.1829772,0.0011347,-0.0025226,0.4088416,0.4384632,0.0133279,0.0282208,
179.7048035,-0.0700662,0.0048475,-0.7202846,-2.3557940,-0.6534998,-2.3529346,-0.0032814,0.0077070,0.4139586,0.4157814,0.0130555,0.0291424,
179.9548035,-0.2720158,0.4017482,-0.7147223,-2.0679798,-0.4427538,-2.4696255,-0.0000473,0.0001024,0.4273922,0.4356244,0.0128867,0.0293044,
180.4548035,-0.2627087,0.3290600,-0.6304030,-1.6316665,-0.3678042,-1.9608022,-0.0001098,-0.0000757,0.4564708,0.4377645,0.0127568,0.0301870,
180.7048035,-0.1921093,0.7617576,-0.6234811,-1.6128640,-0.4296027,-2.3795304,0.0017691,-0.0049088,0.1000000,0.1000000,0.0121944,0.0259265,
181.2048035,-0.3082559,0.2741631,-0.6166421,-1.6195838,-0.3088366,-1.8919591,-0.0004504,0.0017879,0.4898714,0.3851252,0.0122337,0.0262228,
181.7048035,-0.4019544,0.3298000,-0.6101937,-1.5665982,-0.2082144,-1.8966050,0.0000250,-0.0002069,0.4975387,0.4322759,0.0121532,0.0256705,
181.9548035,-0.3969844,0.1786207,-0.5953255,-1.5636433,-0.1990611,-1.7406547,-0.0007199,0.0016094,0.5492023,0.3923315,0.0122223,0.0261111,
182.4548035,-0.3562297,0.1815257,-0.5901741,-1.5684183,-0.2333299,-1.7515267,0.0006145,-0.0015828,0.4886603,0.3849078,0.0123995,0.0272308,
182.7048035,-0.3751471,0.1605725,-0.6063348,-1.5740188,-0.2307023,-1.7357354,0.0004854,-0.0011440,0.4444026,0.3960156,0.0123656,0.0269084,
183.2048035,-0.2849779,0.1809139,-0.6104344,-1.5819536,-0.3272789,-1.7577920,-0.0018225,0.0050755,0.4268997,0.3776631,0.0125359,0.0280098,
183.7048035,-0.2852857,0.0757973,-0.6019553,-1.7098879,-0.3177446,-1.7829076,-0.0010750,0.0027776,0.3996802,0.3593443,0.0127595,0.0290709,
183.9548035,-0.3754405,0.0974916,-0.6396042,-1.7577450,-0.2648990,-1.8531629,-0.0007353,0.0020738,0.4129384,0.3578230,0.0128312,0.0293387,
184.4548035,-0.3131044,0.0244017,-0.6211306,-1.8465654,-0.3090462,-1.8686162,-0.0010199,0.0023508,0.4029753,0.3605931,0.0130222,0.0302934,
184.7048035,-0.3318973,-0.1321219,-0.6288049,-1.8846946,-0.2959599,-1.7552230,0.0009477,-0.0026504,0.3799793,0.4185450,0.0127655,0.0283222,
185.7048035,-0.2754827,-0.0269634,-0.6080822,-1.8064139,-0.3306328,-1.7846308,0.0019666,-0.0051803,0.4103613,0.4339702,0.0130944,0.0308043,
185.7048035,-0.2158729,-0.0100213,-0.6096895,-1.8210522,-0.3918489,-1.8162099,0.0019677,-0.0051790,0.4281769,0.4420732,0.0126735,0.0279067,
185.9548035,-0.3081027,-0.0226411,-0.6285228,-1.9092227,-0.3207045,-1.8849118,-0.0002844,0.0016699,0.4280801,0.4174623,0.0127815,0.0282803,
185.9548035,-0.2513960,-0.0412480,-0.6289195,-1.9100779,-0.3778078,-1.8671600,-0.0002842,0.0016700,0.4849054,0.4011801,0.0127236,0.0278981,
186.2048035,-0.2955528,-0.0901687,-0.6381944,-2.1269283,-0.3402661,-2.0438697,0.0023755,-0.0071100,0.4921179,0.3987720,0.0128975,0.0282385,
186.4548035,-0.4902525,-0.1922500,-0.7068188,-2.4249446,-0.2143676,-2.2377555,0.0021987,-0.0050609,0.5043236,0.3735096,0.0131167,0.0285394,
186.7048035,-0.2493046,-0.1139803,-0.7391262,-2.6658003,-0.4865814,-2.5611889,0.0032403,-0.0093689,0.4919580,0.3819273,0.0133281,0.0288414,
186.9548035,-0.4346547,-0.0479376,-0.7515653,-2.7558041,-0.3146780,-2.7118034,0.0022326,-0.0039370,0.5070074,0.3910466,0.0134274,0.0291097,
187.2048035,-0.2164414,0.0134823,-0.7276499,-2.5950811,-0.5055447,-2.6176288,0.0056638,-0.0090653,0.5105747,0.3979160,0.0133485,0.0293612,
187.7048035,-0.3299192,0.8603849,-0.5486608,-1.8627188,-0.2166311,-2.7294166,0.0021104,-0.0063128,0.1000000,0.1000000,0.0126422,0.0274371,
187.7048035,-0.2299486,0.0987262,-0.5540054,-1.9185053,-0.3219467,-2.0235493,0.0021101,-0.0063178,0.4285395,0.3771436,0.0124420,0.0261941,
188.4548035,-0.2958392,0.0130995,-0.3897580,-0.9627875,-0.0953046,-0.9723405,-0.0013858,0.0035466,0.4093945,0.3652056,0.0123498,0.0279453,
188.9548035,-0.2662056,-0.0466796,-0.2996874,-0.4523181,-0.0346840,-0.4025084,-0.0012022,0.0031301,0.3856774,0.3580034,0.0123814,0.0289278,
189.2048035,-0.2406085,-0.1065556,-0.2808191,-0.3534743,-0.0412306,-0.2445486,-0.0010201,0.0023701,0.3921485,0.3602357,0.0124037,0.0291480,
189.4548035,-0.2407202,-0.1896755,-0.2888179,-0.3963240,-0.0477153,-0.2075867,0.0003823,-0.0009382,0.3919831,0.3675728,0.0124335,0.0293264,
189.7048035,-0.1736461,-0.1640782,-0.2889704,-0.4064424,-0.1154446,-0.2418606,-0.0001203,0.0005035,0.3895633,0.3718159,0.0124645,0.0295011,
189.9548035,-0.2315188,-0.1641809,-0.2813556,-0.3663316,-0.0503547,-0.2007820,-0.0005179,0.0013688,0.3826161,0.3569020,0.0124837,0.0296549,
190.2048035,-0.2246614,-0.1780372,-0.2590494,-0.2892494,-0.0346308,-0.1107100,-0.0002428,0.0005021,0.3763659,0.3547344,0.0124956,0.0297822,
190.4548035,-0.2354687,-0.1894066,-0.2496352,-0.2390616,-0.0149271,-0.0477198,-0.0007606,0.0019352,0.3702809,0.3627811,0.0125133,0.0298943,
