time, gps->speed_mps,gps->headingAccur_rad,SQUARE(gps->headingAccur_rad), (SQUARE(gps->speedAccur_mps) / SQUARE(gps->speed_mps)),posAccurEst_m[0],posAccurEst_m[1],multipath_modifier,rt_float[0],rt_float[1],rt_float[2],
338.954803,4.603000, 0.025388, 0.000645, 0.000899,0.507000, 0.861000, 1.000000, 0.257049, 0.257049, 0.741321,
339.204803,4.564000, 0.025342, 0.000642, 0.000799,0.507000, 0.862000, 1.000000, 0.257049, 0.257049, 0.743044,
339.454803,4.537000, 0.025629, 0.000657, 0.000834,0.508000, 0.865000, 1.000000, 0.258064, 0.258064, 0.748225,
339.704803,4.451000, 0.025427, 0.000647, 0.000715,0.508000, 0.865000, 1.000000, 0.258064, 0.258064, 0.748225,
339.954803,4.340000, 0.026703, 0.000713, 0.000678,0.508000, 0.866000, 1.000000, 0.258064, 0.258064, 0.749956,
340.204803,4.335000, 0.027641, 0.000764, 0.000668,0.509000, 0.866000, 1.000000, 0.259081, 0.259081, 0.749956,
340.454803,4.282000, 0.027704, 0.000768, 0.000567,0.508000, 0.864000, 1.000000, 0.258064, 0.258064, 0.746496,
340.704803,4.277000, 0.028293, 0.000801, 0.000493,0.507000, 0.862000, 1.000000, 0.257049, 0.257049, 0.743044,
340.954803,4.332000, 0.029322, 0.000860, 0.000422,0.507000, 0.861000, 1.000000, 0.257049, 0.257049, 0.741321,
341.204803,4.393000, 0.029137, 0.000849, 0.000401,0.506000, 0.860000, 1.000000, 0.256036, 0.256036, 0.739600,
341.454803,4.518000, 0.027474, 0.000755, 0.000379,0.506000, 0.857000, 1.000000, 0.256036, 0.256036, 0.734449,
341.704803,4.710000, 0.024527, 0.000602, 0.000341,0.504000, 0.854000, 1.000000, 0.254016, 0.254016, 0.729316,
341.954803,4.901000, 0.021904, 0.000480, 0.000315,0.504000, 0.851000, 1.000000, 0.254016, 0.254016, 0.724201,
342.204803,4.998000, 0.022263, 0.000496, 0.000346,0.503000, 0.848000, 1.000000, 0.253009, 0.253009, 0.719104,
342.454803,4.948000, 0.023979, 0.000575, 0.000408,0.504000, 0.846000, 1.000000, 0.254016, 0.254016, 0.715716,
342.704803,4.963000, 0.025718, 0.000661, 0.000414,0.504000, 0.845000, 1.000000, 0.254016, 0.254016, 0.714025,
342.954803,4.937000, 0.026519, 0.000703, 0.000461,0.506000, 0.844000, 1.000000, 0.256036, 0.256036, 0.712336,
343.204803,4.898000, 0.026457, 0.000700, 0.000468,0.507000, 0.844000, 1.000000, 0.257049, 0.257049, 0.712336,
343.454803,4.782000, 0.026807, 0.000719, 0.000482,0.508000, 0.843000, 1.000000, 0.258064, 0.258064, 0.710649,
343.704803,4.677000, 0.026889, 0.000723, 0.000485,0.509000, 0.842000, 1.000000, 0.259081, 0.259081, 0.708964,
343.954803,4.591000, 0.027034, 0.000731, 0.000446,0.509000, 0.840000, 1.000000, 0.259081, 0.259081, 0.705600,
344.204803,4.568000, 0.027716, 0.000768, 0.000489,0.509000, 0.839000, 1.000000, 0.259081, 0.259081, 0.703921,
344.454803,4.479000, 0.028647, 0.000821, 0.000498,0.510000, 0.838000, 1.000000, 0.260100, 0.260100, 0.702244,
344.704803,4.331000, 0.029336, 0.000861, 0.000512,0.510000, 0.837000, 1.000000, 0.260100, 0.260100, 0.700569,
344.954803,4.130000, 0.029664, 0.000880, 0.000485,0.509000, 0.836000, 1.000000, 0.259081, 0.259081, 0.698896,
345.204803,3.885000, 0.032049, 0.001027, 0.000573,0.509000, 0.834000, 1.000000, 0.259081, 0.259081, 0.695556,
345.454803,3.641000, 0.034987, 0.001224, 0.000710,0.509000, 0.833000, 1.000000, 0.259081, 0.259081, 0.693889,
345.704803,3.387000, 0.044361, 0.001968, 0.001193,0.512000, 0.836000, 1.000000, 0.262144, 0.262144, 0.698896,
345.954803,3.238000, 0.046322, 0.002146, 0.001328,0.515000, 0.839000, 1.000000, 0.265225, 0.265225, 0.703921,
346.204803,3.251000, 0.043669, 0.001907, 0.001166,0.517000, 0.842000, 1.000000, 0.267289, 0.267289, 0.708964,
346.454803,3.265000, 0.041121, 0.001691, 0.001054,0.518000, 0.844000, 1.000000, 0.268324, 0.268324, 0.712336,
346.704803,3.247000, 0.042537, 0.001809, 0.001169,0.520000, 0.845000, 1.000000, 0.270400, 0.270400, 0.714025,
346.954803,3.262000, 0.041643, 0.001734, 0.000940,0.521000, 0.845000, 1.000000, 0.271441, 0.271441, 0.714025,
347.204803,3.264000, 0.041720, 0.001741, 0.000920,0.522000, 0.845000, 1.000000, 0.272484, 0.272484, 0.714025,
347.454803,3.267000, 0.041402, 0.001714, 0.000846,0.522000, 0.843000, 1.000000, 0.272484, 0.272484, 0.710649,
347.704803,3.237000, 0.041418, 0.001715, 0.000935,0.523000, 0.842000, 1.000000, 0.273529, 0.273529, 0.708964,
347.954803,3.175000, 0.041918, 0.001757, 0.000972,0.525000, 0.842000, 1.000000, 0.275625, 0.275625, 0.708964,
348.204803,3.190000, 0.043091, 0.001857, 0.001043,0.526000, 0.843000, 1.000000, 0.276676, 0.276676, 0.710649,
