time,gps->velocity_mps[0], gps->velocity_mps[1],gps->speed_mps, gps->speedAccur_mps,gps->heading_motion_rad, gps->headingAccur_rad,rt_float[0], rt_float[1],
186.2048035,-0.3402661,-2.0438697,2.0720000,0.1560000,-3.3065610,0.1178261,0.2421801,0.1590191,
186.4548035,-0.2143676,-2.2377555,2.2479999,0.1380000,-3.2370970,0.1135073,0.2543423,0.1395094,
186.7048035,-0.4865814,-2.5611889,2.6070001,0.1410000,-3.3293378,0.0939359,0.2420226,0.1458684,
186.9548035,-0.3146780,-2.7118034,2.7300000,0.1510000,-3.2571161,0.0945742,0.2570564,0.1529174,
187.2048035,-0.5055447,-2.6176288,2.6659999,0.1530000,-3.3323746,0.0989701,0.2606865,0.1583371,
187.7048035,-0.2166311,-2.7294166,2.7379999,0.1480000,-3.2207956,0.0571564,0.0100000,0.0100000,
187.7048035,-0.3219467,-2.0235493,2.0490000,0.1410000,-3.2993703,0.0900916,0.1836461,0.1422373,
188.4548035,-0.0953046,-0.9723405,0.9770000,0.1330000,-3.2392962,0.1718544,0.1676039,0.1333752,
188.9548035,-0.0346840,-0.4025084,0.4040000,0.1280000,-3.2275500,0.3685404,0.1487471,0.1281664,
189.2048035,-0.0412306,-0.2445486,0.2480000,0.1290000,-3.3086207,0.6226883,0.1537804,0.1297698,
189.4548035,-0.0477153,-0.2075867,0.2130000,0.1340000,-3.3675256,0.7259133,0.1536508,0.1351098,
189.7048035,-0.1154446,-0.2418606,0.2680000,0.1340000,-3.5869310,0.5803073,0.1517595,0.1382470,
189.9548035,-0.0503547,-0.2007820,0.2070000,0.1260000,-3.3873174,0.7129646,0.1463951,0.1273791,
190.2048035,-0.0346308,-0.1107100,0.1160000,0.1240000,-3.4447563,1.2350142,0.1416513,0.1258365,
190.4548035,-0.0149271,-0.0477198,0.0500000,0.1310000,-3.4447563,2.7538211,0.1371080,0.1316102,
190.7048035,-0.0250774,-0.0801693,0.0840000,0.1310000,-3.4447563,1.6800845,0.1402542,0.1319341,
190.9548035,-0.0479001,-0.1848962,0.1910000,0.1290000,-3.3950844,0.7394049,0.1404887,0.1298029,
191.2048035,-0.0715997,-0.2509870,0.2610000,0.1300000,-3.4194839,0.5599496,0.1449943,0.1312843,
191.4548035,-0.0583378,-0.3603078,0.3650000,0.1310000,-3.3021107,0.3873737,0.1411355,0.1312757,
191.7048035,-0.0680077,-0.4812182,0.4860000,0.1290000,-3.2819870,0.2889202,0.0100000,0.0100000,
191.9548035,-0.2113857,-0.8604139,0.8860000,0.1330000,-3.3825004,0.1615812,0.0100000,0.0100000,
192.2048035,-0.1781424,-1.2139993,1.2270000,0.1460000,-3.2872930,0.1293429,0.1584464,0.1462792,
192.4548035,-0.2859454,-1.4714741,1.4990000,0.1500000,-3.3335264,0.1198893,0.1787194,0.1511837,
192.7048035,-0.3330636,-1.6690934,1.7020000,0.1410000,-3.3385532,0.0890450,0.1511639,0.1414187,
192.9548035,-0.4461837,-1.8540682,1.9069999,0.1390000,-3.3777533,0.0790966,0.1502133,0.1396739,
193.2048035,-0.5421681,-1.9448432,2.0190001,0.1360000,-3.4134624,0.0708923,0.0100000,0.0100000,
193.4548035,-0.6144819,-1.9536418,2.0480001,0.1290000,-3.4463272,0.0730494,0.0100000,0.0100000,
193.7048035,-0.7283642,-1.7808037,1.9240000,0.1220000,-3.5298409,0.0770060,0.0100000,0.0100000,
193.9548035,-0.7884685,-1.6746696,1.8510000,0.1260000,-3.5816252,0.0811704,0.0100000,0.0100000,
194.2048035,-0.7866105,-1.5239650,1.7150000,0.1280000,-3.6180849,0.0859976,0.0100000,0.0100000,
194.4548035,-0.7353489,-1.3542315,1.5410000,0.1340000,-3.6390464,0.0972218,0.0100000,0.0100000,
194.7048035,-0.7759841,-1.0850828,1.3340000,0.1280000,-3.7624063,0.1077784,0.0100000,0.0100000,
194.9548035,-0.6822455,-0.9220358,1.1470000,0.1180000,-3.7786202,0.1313161,0.0100000,0.0100000,
195.2048035,-0.7670329,-0.8742022,1.1630000,0.1400000,-3.8617854,0.1462914,0.0100000,0.0100000,
195.4548035,-0.8132288,-0.7392293,1.0990000,0.1500000,-3.9746208,0.1367710,0.1501409,0.1501705,
195.7048035,-0.6414125,-0.6441048,0.9090000,0.1370000,-3.9248965,0.1554380,0.0100000,0.0100000,
195.9548035,-0.6107135,-0.5516866,0.8230000,0.1260000,-3.9777274,0.1653324,0.0100000,0.0100000,
196.2048035,-0.5894858,-0.4796942,0.7600000,0.1240000,-4.0293198,0.1786034,0.0100000,0.0100000,
196.4548035,-0.6080776,-0.4217128,0.7400000,0.1160000,-4.1060266,0.1723516,0.0100000,0.0100000,
196.7048035,-0.6079039,-0.4113501,0.7340000,0.1180000,-4.1174932,0.1863942,0.0100000,0.0100000,
196.9548035,-0.6131383,-0.3314672,0.6970000,0.1190000,-4.2167854,0.1967609,0.0100000,0.0100000,
197.2048035,-0.6728867,-0.3639348,0.7650000,0.1200000,-4.2165933,0.1776049,0.0100000,0.0100000,
197.4548035,-0.8450691,-0.3560158,0.9170000,0.1260000,-4.3136683,0.1454580,0.0100000,0.0100000,
197.7048035,-1.0880889,-0.3532686,1.1440001,0.1340000,-4.3984566,0.1248064,0.0100000,0.0100000,
197.9548035,-1.3718846,-0.2890268,1.4020000,0.1380000,-4.5047469,0.0998377,0.0100000,0.0100000,
198.2048035,-1.5056784,-0.2660336,1.5290000,0.1410000,-4.5375071,0.0889022,0.0100000,0.0100000,
198.4548035,-1.7347199,-0.1696938,1.7430000,0.1480000,-4.6148772,0.0774053,0.0100000,0.0100000,
198.7048035,-1.8578492,0.0236723,1.8580000,0.1420000,-4.7251301,0.0696114,0.0100000,0.0100000,
198.9548035,-2.0652857,0.1059238,2.0680001,0.1360000,-4.7636318,0.0628088,0.0100000,0.0100000,
199.2048035,-2.2492032,0.2835021,2.2670000,0.1340000,-4.8377733,0.0568681,0.0100000,0.0100000,
199.4548035,-2.3923864,0.4481547,2.4340000,0.1410000,-4.8975682,0.0552193,0.0100000,0.0100000,
199.7048035,-2.5392153,0.4093532,2.5720000,0.1430000,-4.8722262,0.0546531,0.0100000,0.0100000,
199.9548035,-2.7393465,0.4795210,2.7809999,0.1460000,-4.8856826,0.0495148,0.0100000,0.0100000,
200.2048035,-2.9683678,0.5560506,3.0200000,0.1460000,-4.8975682,0.0504468,0.0100000,0.0100000,
200.4548035,-3.1402731,0.5888201,3.1949999,0.1460000,-4.8977427,0.0523656,0.0100000,0.0100000,
200.7048035,-3.3419743,0.5379897,3.3850000,0.1440000,-4.8719993,0.0461559,0.0100000,0.0100000,
200.9548035,-3.5311723,0.5250922,3.5699999,0.1420000,-4.8600092,0.0457077,0.0100000,0.0100000,
201.2048035,-3.6803584,0.6539164,3.7379999,0.1390000,-4.8882313,0.0402239,0.0100000,0.0100000,
201.4548035,-3.9330983,0.8117837,4.0159998,0.1490000,-4.9159288,0.0396137,0.0100000,0.0100000,
201.7048035,-4.1836414,0.7759964,4.2550001,0.1430000,-4.8957882,0.0359595,0.0100000,0.0100000,
201.9548035,-4.3362956,0.7635121,4.4029999,0.1360000,-4.8866773,0.0327703,0.0100000,0.0100000,
202.2048035,-4.6200418,0.8356067,4.6950002,0.1390000,-4.8913202,0.0318254,0.0100000,0.0100000,
202.4548035,-4.7856226,1.0097991,4.8909998,0.1300000,-4.9203453,0.0313609,0.0100000,0.0100000,
202.7048035,-4.9870129,0.8967664,5.0669999,0.1370000,-4.8903079,0.0300699,0.0100000,0.0100000,
202.9548035,-5.1918812,0.9383757,5.2760000,0.1480000,-4.8911977,0.0295706,0.0100000,0.0100000,
203.2048035,-5.3339133,0.9451211,5.4169998,0.1520000,-4.8877597,0.0267475,0.0100000,0.0100000,
203.4548035,-5.5598497,0.8986076,5.6320000,0.1520000,-4.8726277,0.0258043,0.0100000,0.0100000,
203.7048035,-5.6613545,0.9884712,5.7470002,0.1490000,-4.8852463,0.0245271,0.0100000,0.0100000,
203.9548035,-5.8202863,0.9228846,5.8930001,0.1570000,-4.8696432,0.0232808,0.0100000,0.0100000,
204.2048035,-5.9639497,0.9101616,6.0330000,0.1540000,-4.8638310,0.0248968,0.0100000,0.0100000,
204.4548035,-6.0559740,0.8898413,6.1209998,0.1590000,-4.8582811,0.0266571,0.0100000,0.0100000,
204.7048035,-6.1332169,0.9671260,6.2090001,0.1500000,-4.8687878,0.0274345,0.0100000,0.0100000,
204.9548035,-6.2259192,1.0747316,6.3179998,0.1460000,-4.8833265,0.0277848,0.0100000,0.0100000,
205.2048035,-6.3767233,0.9761176,6.4510002,0.1440000,-4.8642850,0.0291222,0.0100000,0.0100000,
205.4548035,-6.4490590,0.9926042,6.5250001,0.1500000,-4.8651052,0.0310255,0.0100000,0.0100000,
205.7048035,-6.5852585,1.0082737,6.6620002,0.1560000,-4.8643198,0.0290880,0.0100000,0.0100000,
205.9548035,-6.6005845,1.0590144,6.6849999,0.1710000,-4.8714757,0.0310302,0.0100000,0.0100000,
206.2048035,-6.6624584,0.9002078,6.7230000,0.1730000,-4.8466921,0.0295865,0.0100000,0.0100000,
206.4548035,-6.7961531,0.8808594,6.8530002,0.1890000,-4.8412819,0.0279052,0.0100000,0.0100000,
206.7048035,-6.9500775,1.1707792,7.0479999,0.2020000,-4.8792777,0.0302926,0.0100000,0.0100000,
206.9548035,-7.0039058,1.1395292,7.0960002,0.1990000,-4.8736749,0.0280565,0.0100000,0.0100000,
207.2048035,-7.0846391,1.2610732,7.1960001,0.1960000,-4.8885450,0.0275891,0.0100000,0.0100000,
207.4548035,-7.2667470,1.1552278,7.3579998,0.1730000,-4.8700442,0.0256225,0.0100000,0.0100000,
207.7048035,-7.1544333,1.2798083,7.2680001,0.1880000,-4.8894000,0.0269042,0.0100000,0.0100000,
207.9548035,-7.1751528,1.1889963,7.2729998,0.1990000,-4.8766069,0.0317725,0.0100000,0.0100000,
208.2048035,-7.4180832,1.1649547,7.5089998,0.1840000,-4.8681593,0.0319652,0.0100000,0.0100000,
208.4548035,-7.2744961,1.0852313,7.3550000,0.1230000,-4.8604798,0.0195679,0.0100000,0.0100000,
208.7048035,-7.3384314,1.2372503,7.4419999,0.1400000,-4.8794169,0.0235007,0.0100000,0.0100000,
208.9548035,-7.3170185,1.0641763,7.3940001,0.1210000,-4.8568149,0.0247554,0.0100000,0.0100000,
209.2048035,-7.3869519,1.2914879,7.4990001,0.1240000,-4.8854733,0.0242500,0.0100000,0.0100000,
209.4548035,-7.3989205,1.2985076,7.5120001,0.1240000,-4.8861194,0.0212103,0.0100000,0.0100000,
209.7048035,-7.3393793,1.2255578,7.4410000,0.0920000,-4.8778462,0.0153284,0.0100000,0.0100000,
209.9548035,-7.3742871,1.3228600,7.4920001,0.0860000,-4.8898892,0.0130498,0.0100000,0.0100000,
210.2048035,-7.4575176,1.1716796,7.5489998,0.0940000,-4.8682289,0.0133376,0.0100000,0.0100000,
210.4548035,-7.4028845,1.1585968,7.4930000,0.0920000,-4.8676357,0.0133305,0.0100000,0.0100000,
210.7048035,-7.3372726,1.2015226,7.4349999,0.0820000,-4.8747044,0.0127639,0.0100000,0.0100000,
210.9548035,-7.4000034,1.1314346,7.4860001,0.0810000,-4.8641105,0.0120934,0.0100000,0.0100000,
211.2048035,-7.3692112,1.1603117,7.4600000,0.0850000,-4.8685608,0.0119203,0.0100000,0.0100000,
211.4548035,-7.2961512,1.1159476,7.3810000,0.0840000,-4.8641629,0.0111837,0.0100000,0.0100000,
211.7048035,-7.2991481,1.2416332,7.4039998,0.0900000,-4.8808827,0.0123182,0.0100000,0.0100000,
211.9548035,-7.2862792,1.2808343,7.3979998,0.0920000,-4.8863983,0.0118503,0.0100000,0.0100000,
212.2048035,-7.2377157,1.3415629,7.3610001,0.0870000,-4.8956661,0.0122964,0.0100000,0.0100000,
212.4548035,-7.0414910,1.5072517,7.2010002,0.0850000,-4.9232597,0.0115221,0.0100000,0.0100000,
212.7048035,-7.3291421,1.2501590,7.4349999,0.0920000,-4.8813367,0.0111436,0.0100000,0.0100000,
212.9548035,-7.0792069,1.3775955,7.2119999,0.0970000,-4.9045844,0.0124100,0.0100000,0.0100000,
213.2048035,-7.0067897,1.3305342,7.1320000,0.0980000,-4.9000468,0.0137040,0.0100000,0.0100000,
213.4548035,-6.7773409,1.2899038,6.8990002,0.0950000,-4.9004655,0.0146484,0.0100000,0.0100000,
213.7048035,-6.6118641,1.2819830,6.7350001,0.0890000,-4.9039040,0.0151639,0.0100000,0.0100000,
213.9548035,-6.4215932,1.2175511,6.5359998,0.0840000,-4.8997674,0.0152212,0.0100000,0.0100000,
214.2048035,-6.2408667,1.2304075,6.3610001,0.0850000,-4.9070458,0.0167792,0.0100000,0.0100000,
214.4548035,-6.1241674,1.1809914,6.2370000,0.0830000,-4.9028916,0.0171281,0.0100000,0.0100000,
214.7048035,-5.7554626,1.3338342,5.9080000,0.0750000,-4.9401197,0.0162862,0.0100000,0.0100000,
214.9548035,-5.6237855,1.4789402,5.8150001,0.0840000,-4.9695458,0.0181106,0.0100000,0.0100000,
215.2048035,-5.4457884,1.4596007,5.6380000,0.0880000,-4.9742579,0.0213061,0.0100000,0.0100000,
215.4548035,-5.1908116,1.4480321,5.3889999,0.0970000,-4.9844337,0.0233104,0.0100000,0.0100000,
215.7048035,-4.9890528,1.3785253,5.1760001,0.0880000,-4.9819727,0.0210813,0.0100000,0.0100000,
215.9548035,-4.6787658,1.2505202,4.8429999,0.1000000,-4.9735599,0.0270318,0.0100000,0.0100000,
216.2048035,-4.5750666,1.1967485,4.7290001,0.0890000,-4.9682369,0.0258422,0.0100000,0.0100000,
216.4548035,-4.3091640,1.0362085,4.4320002,0.0880000,-4.9483747,0.0248448,0.0100000,0.0100000,
216.7048035,-4.2767777,0.8731526,4.3649998,0.0820000,-4.9137826,0.0218767,0.0100000,0.0100000,
216.9548035,-4.0627861,0.5871926,4.1050000,0.0850000,-4.8559246,0.0222404,0.0100000,0.0100000,
217.2048035,-3.8407171,0.2812359,3.8510001,0.0860000,-4.7854834,0.0233740,0.0100000,0.0100000,
217.4548035,-3.7848086,-0.2165733,3.7909999,0.0910000,-4.6552296,0.0245627,0.0100000,0.0100000,
217.7048035,-3.9784870,-0.6848449,4.0370002,0.1250000,-4.5419226,0.0294016,0.1248230,0.1188806,
217.9548035,-3.3756385,-1.2131090,3.5869999,0.0950000,-4.3673897,0.0235267,0.0100000,0.0100000,
218.2048035,-3.0773270,-1.5990882,3.4679999,0.0950000,-4.2331567,0.0235705,0.0100000,0.0100000,
218.4548035,-2.7156625,-1.9547104,3.3460000,0.0990000,-4.0885034,0.0245882,0.0100000,0.0100000,
218.7048035,-2.3475053,-2.3377738,3.3130000,0.0950000,-3.9290679,0.0245655,0.0100000,0.0100000,
218.9548035,-1.8722159,-2.7029154,3.2880001,0.0930000,-3.7473791,0.0237642,0.0100000,0.0100000,
219.2048035,-1.3788903,-2.9562316,3.2620001,0.0920000,-3.5780296,0.0227989,0.0100000,0.0100000,
219.4548035,-0.9312205,-3.0824063,3.2200000,0.0850000,-3.4349825,0.0215588,0.0100000,0.0100000,
219.7048035,-0.4512266,-3.2114551,3.2430000,0.0840000,-3.2811842,0.0220466,0.0100000,0.0100000,
219.9548035,0.1226971,-3.4278047,3.4300001,0.0820000,-3.1058133,0.0210523,0.0100000,0.0100000,
220.2048035,0.5129454,-4.0546832,4.0869999,0.1070000,-3.0157542,0.0244999,0.0100000,0.0100000,
220.4548035,1.3943582,-3.2842641,3.5680001,0.0830000,-2.7400970,0.0251567,0.0100000,0.0100000,
220.7048035,1.9457431,-3.0751269,3.6389999,0.0910000,-2.5774498,0.0249278,0.0100000,0.0100000,
220.9548035,2.4367952,-2.7281849,3.6580000,0.0850000,-2.4125512,0.0273467,0.0100000,0.0100000,
221.2048035,2.8597109,-2.5039282,3.8010001,0.0830000,-2.2899592,0.0247645,0.0100000,0.0100000,
221.4548035,3.2866600,-2.0939140,3.8970001,0.0800000,-2.1380458,0.0269250,0.0100000,0.0100000,
221.7048035,3.4700534,-1.7975521,3.9080000,0.0720000,-2.0487547,0.0242042,0.0100000,0.0100000,
221.9548035,3.7103405,-1.6507859,4.0609999,0.0780000,-1.9894135,0.0250980,0.0100000,0.0100000,
222.2048035,3.8790996,-1.3337882,4.1020002,0.0800000,-1.9019725,0.0255590,0.0100000,0.0100000,
222.4548035,3.9925723,-1.3132313,4.2030001,0.0760000,-1.8885684,0.0248631,0.0100000,0.0100000,
222.7048035,4.1966977,-1.2220340,4.3709998,0.0880000,-1.8541505,0.0255933,0.0100000,0.0100000,
222.9548035,4.4070420,-1.2686117,4.5860000,0.0800000,-1.8510787,0.0205067,0.0100000,0.0100000,
223.2048035,4.6607141,-1.2444758,4.8239999,0.0790000,-1.8317230,0.0189059,0.0100000,0.0100000,
223.4548035,4.8604279,-1.1773875,5.0009999,0.0820000,-1.8084577,0.0183422,0.0100000,0.0100000,
223.7048035,5.0863509,-0.9699051,5.1780000,0.0810000,-1.7592220,0.0173440,0.0100000,0.0100000,
223.9548035,5.2658415,-0.9164796,5.3449998,0.0790000,-1.7431127,0.0173369,0.0100000,0.0100000,
224.2048035,5.1840959,-1.0532089,5.2900000,0.0760000,-1.7712300,0.0183425,0.0100000,0.0100000,
224.4548035,5.3714409,-1.0494541,5.4730000,0.0820000,-1.7637424,0.0189778,0.0100000,0.0100000,
224.7048035,5.3928962,-0.9211463,5.4710002,0.0830000,-1.7399710,0.0186296,0.0100000,0.0100000,
224.9548035,5.5839672,-1.0776272,5.6869998,0.0850000,-1.7614386,0.0187396,0.0100000,0.0100000,
225.2048035,5.5909448,-0.9904628,5.6780000,0.0780000,-1.7461320,0.0169279,0.0100000,0.0100000,
225.4548035,5.6305676,-0.9787424,5.7150002,0.0770000,-1.7429032,0.0181907,0.0100000,0.0100000,
225.7048035,5.7359824,-1.0315489,5.8280001,0.0730000,-1.7487326,0.0166072,0.0100000,0.0100000,
225.9548035,5.8300061,-0.9931902,5.9140000,0.0820000,-1.7395347,0.0176584,0.0100000,0.0100000,
226.2048035,5.8713574,-1.0414077,5.9629998,0.0770000,-1.7463415,0.0164424,0.0100000,0.0100000,
226.4548035,5.9888635,-1.0660242,6.0830002,0.0820000,-1.7469524,0.0169971,0.0100000,0.0100000,
226.7048035,6.0799971,-1.0960462,6.1780000,0.0790000,-1.7491516,0.0164429,0.0100000,0.0100000,
226.9548035,6.1433229,-1.1660128,6.2529998,0.0720000,-1.7583668,0.0157785,0.0100000,0.0100000,
227.2048035,6.2594709,-1.1652095,6.3670001,0.0760000,-1.7548412,0.0164248,0.0100000,0.0100000,
227.4548035,6.2885675,-1.1836909,6.3990002,0.0760000,-1.7568485,0.0164307,0.0100000,0.0100000,
227.7048035,6.3135848,-1.1417956,6.4159999,0.0750000,-1.7497100,0.0151978,0.0100000,0.0100000,
227.9548035,6.4083962,-1.1110694,6.5040002,0.0790000,-1.7424669,0.0156659,0.0100000,0.0100000,
228.2048035,6.4837160,-1.1562098,6.5860000,0.0840000,-1.7472665,0.0158040,0.0100000,0.0100000,
228.4548035,6.5657907,-1.1221924,6.6609998,0.0870000,-1.7400757,0.0172927,0.0100000,0.0100000,
228.7048035,6.5725436,-1.0880779,6.6620002,0.0900000,-1.7348573,0.0170171,0.0100000,0.0100000,
228.9548035,6.7089152,-1.1275029,6.8030000,0.0900000,-1.7373008,0.0160961,0.0100000,0.0100000,
229.2048035,6.7431054,-1.0797086,6.8290000,0.1050000,-1.7295690,0.0177929,0.0100000,0.0100000,
229.4548035,6.7625265,-1.0785812,6.8480000,0.0970000,-1.7289580,0.0175737,0.0100000,0.0100000,
229.7048035,6.8642139,-1.0757663,6.9480000,0.0870000,-1.7262528,0.0155509,0.0100000,0.0100000,
229.9548035,6.9562335,-1.0762601,7.0390000,0.0850000,-1.7242980,0.0145906,0.0100000,0.0100000,
230.2048035,7.0275173,-1.0599275,7.1069999,0.0990000,-1.7204933,0.0164483,0.0100000,0.0100000,
230.4548035,6.9874539,-1.0506418,7.0660000,0.1020000,-1.7200395,0.0166154,0.0100000,0.0100000,
230.7048035,7.0884390,-1.0026501,7.1589999,0.1230000,-1.7113128,0.0191574,0.0100000,0.0100000,
230.9548035,7.0978127,-0.9491934,7.1609998,0.1080000,-1.7037380,0.0170894,0.0100000,0.0100000,
231.2048035,7.1325345,-1.0193019,7.2049999,0.1040000,-1.7127440,0.0174889,0.0100000,0.0100000,
231.4548035,7.1853299,-0.9957684,7.2540002,0.1070000,-1.7085028,0.0194707,0.0100000,0.0100000,
231.7048035,7.2830653,-0.9124467,7.3400002,0.1080000,-1.6954303,0.0192011,0.0100000,0.0100000,
231.9548035,7.2364025,-1.0132750,7.3070002,0.0920000,-1.7099165,0.0192327,0.0100000,0.0100000,
232.2048035,7.2974734,-1.0526218,7.3730001,0.1070000,-1.7140529,0.0218269,0.0100000,0.0100000,
232.4548035,7.2911859,-1.1020378,7.3740001,0.1240000,-1.7208074,0.0233607,0.0100000,0.0100000,
232.7048035,7.2108622,-0.8934326,7.2659998,0.1140000,-1.6940690,0.0203881,0.0100000,0.0100000,
232.9548035,7.2826676,-1.1246837,7.3690000,0.1080000,-1.7240188,0.0186747,0.0100000,0.0100000,
233.2048035,7.2683907,-1.2074447,7.3680000,0.1120000,-1.7354157,0.0174353,0.0100000,0.0100000,
233.4548035,7.1453328,-1.1793147,7.2420001,0.1180000,-1.7343686,0.0168782,0.0100000,0.0100000,
233.7048035,7.1271644,-1.3069215,7.2459998,0.1140000,-1.7521534,0.0174104,0.0100000,0.0100000,
233.9548035,7.0244932,-1.2791002,7.1399999,0.1130000,-1.7509143,0.0176167,0.0100000,0.0100000,
234.2048035,6.9419832,-1.2799791,7.0590000,0.0970000,-1.7531308,0.0176009,0.0100000,0.0100000,
234.4548035,6.8122668,-1.2665145,6.9289999,0.0970000,-1.7546144,0.0168719,0.0100000,0.0100000,
234.7048035,6.7071705,-1.3414420,6.8400002,0.0930000,-1.7681930,0.0180334,0.0100000,0.0100000,
234.9548035,6.5264750,-1.2913296,6.6529999,0.0940000,-1.7661335,0.0176763,0.0100000,0.0100000,
235.2048035,6.4277539,-1.1623272,6.5320001,0.0930000,-1.7496926,0.0210152,0.0947195,0.1360902,
235.4548035,6.2700677,-0.9457964,6.3410001,0.0950000,-1.7205107,0.0183352,0.0955245,0.1158329,
235.7048035,6.2478046,-1.0947993,6.3429999,0.0940000,-1.7442646,0.0159254,0.0100000,0.0100000,
235.9548035,6.0267015,-0.9683418,6.1040001,0.0970000,-1.7301099,0.0161015,0.0100000,0.0100000,
236.2048035,5.8867459,-0.9630421,5.9650002,0.1030000,-1.7329549,0.0182755,0.0100000,0.0100000,
236.4548035,5.6122551,-0.8681206,5.6789999,0.0990000,-1.7242631,0.0187209,0.0991771,0.1061509,
236.7048035,5.3894873,-0.7541823,5.4419999,0.0980000,-1.7098293,0.0191681,0.0100000,0.0100000,
236.9548035,5.1224709,-0.7283975,5.1739998,0.0900000,-1.7120459,0.0213700,0.0100000,0.0100000,
237.2048035,4.8232422,-0.6732274,4.8699999,0.0850000,-1.7094802,0.0230375,0.0100000,0.0100000,
237.4548035,4.4958501,-0.6316105,4.5400000,0.0840000,-1.7103703,0.0243847,0.0100000,0.0100000,
237.7048035,4.4574108,-0.6029034,4.4980001,0.0880000,-1.7052391,0.0243845,0.0100000,0.0100000,
237.9548035,4.4008017,-0.6108962,4.4429998,0.0940000,-1.7087296,0.0258166,0.0100000,0.0100000,
238.2048035,4.4499483,-0.6204898,4.4930000,0.0870000,-1.7093406,0.0228560,0.0100000,0.0100000,
238.4548035,4.3717799,-0.6090456,4.4140000,0.0740000,-1.7092184,0.0205973,0.0100000,0.0100000,
238.7048035,4.3303890,-0.7390401,4.3930001,0.0780000,-1.7398314,0.0202945,0.0100000,0.0100000,
238.9548035,4.4050364,-0.6518149,4.4530001,0.0810000,-1.7177007,0.0226106,0.0100000,0.0100000,
239.2048035,4.2958236,-0.7335268,4.3579998,0.0830000,-1.7399187,0.0220866,0.0100000,0.0100000,
239.4548035,4.2499127,-0.6674188,4.3020000,0.0820000,-1.7265670,0.0219711,0.0100000,0.0100000,
239.7048035,4.3442626,-0.7106220,4.4020000,0.0780000,-1.7329375,0.0207958,0.0100000,0.0100000,
239.9548035,4.5079050,-0.7385207,4.5679998,0.0800000,-1.7331817,0.0207881,0.0100000,0.0100000,
240.2048035,4.7213364,-0.8081351,4.7900000,0.0750000,-1.7403201,0.0196245,0.0100000,0.0100000,
240.4548035,4.9691019,-0.8119404,5.0349998,0.0780000,-1.7327628,0.0197847,0.0100000,0.0100000,
240.7048035,5.2691317,-0.8913959,5.3439999,0.0820000,-1.7383828,0.0186609,0.0100000,0.0100000,
240.9548035,5.4311132,-1.0087550,5.5240002,0.0830000,-1.7544399,0.0175409,0.0100000,0.0100000,
241.2048035,5.6044335,-0.9830698,5.6900001,0.0840000,-1.7444391,0.0181420,0.0100000,0.0100000,
241.4548035,5.6800976,-1.0259004,5.7719998,0.0860000,-1.7494831,0.0181052,0.0100000,0.0100000,
241.7048035,5.8725371,-0.9754568,5.9530001,0.0910000,-1.7353983,0.0199955,0.0100000,0.0100000,
241.9548035,5.9566960,-0.9112893,6.0260000,0.1210000,-1.7226050,0.0255520,0.0100000,0.0100000,
242.2048035,6.1223207,-1.0217789,6.2069998,0.0950000,-1.7361662,0.0184825,0.0100000,0.0100000,
242.4548035,6.3229995,-1.1403078,6.4250002,0.1130000,-1.7492213,0.0215079,0.0100000,0.0100000,
242.7048035,6.4645963,-1.1721355,6.5700002,0.1010000,-1.7501638,0.0196638,0.0100000,0.0100000,
242.9548035,6.8129501,-1.1359414,6.9070001,0.1210000,-1.7360092,0.0261709,0.0100000,0.0100000,
243.2048035,6.9598479,-1.2656969,7.0739999,0.0970000,-1.7506874,0.0180069,0.0100000,0.0100000,
243.4548035,7.2090712,-1.4065251,7.3449998,0.0950000,-1.7634807,0.0189904,0.0100000,0.0100000,
243.7048035,7.2906489,-1.4007907,7.4239998,0.1110000,-1.7606183,0.0209565,0.0100000,0.0100000,
243.9548035,7.5056782,-1.4789506,7.6500001,0.1150000,-1.7653482,0.0183898,0.0100000,0.0100000,
244.2048035,7.3737903,-1.4959263,7.5240002,0.1150000,-1.7709507,0.0168251,0.0100000,0.0100000,
244.7048035,7.4096246,-1.4228461,7.5450001,0.1020000,-1.7605137,0.0141202,0.0100000,0.0100000,
244.9548035,7.4504271,-1.4436287,7.5890002,0.1560000,-1.7621891,0.0201043,0.0100000,0.0100000,
245.4548035,7.4760337,-1.2328238,7.5770001,0.1480000,-1.7342290,0.0275601,0.0100000,0.0100000,
245.7048035,7.4132757,-1.4090626,7.5460000,0.1130000,-1.7586286,0.0160116,0.0100000,0.0100000,
246.2048035,7.6547942,-1.1720322,7.7440000,0.1330000,-1.7227273,0.0302226,0.0100000,0.0100000,
246.7048035,7.6033511,-1.1241213,7.6859999,0.1720000,-1.7175785,0.0366432,0.0100000,0.0100000,
246.9548035,7.5089440,-0.7766354,7.5489998,0.1600000,-1.6738579,0.0335848,0.0100000,0.0100000,
247.4548035,7.6680746,-0.9360875,7.7249999,0.2210000,-1.6922712,0.0364571,0.0100000,0.0100000,
247.7048035,7.3745174,-1.3328654,7.4940000,0.1680000,-1.7496053,0.0293413,0.0100000,0.0100000,
248.2048035,7.3429780,-1.0237556,7.4140000,0.2500000,-1.7093230,0.0462324,0.0100000,0.0100000,
248.7048035,7.2431912,-1.0366629,7.3169999,0.2020000,-1.7129533,0.0402599,0.0100000,0.0100000,
248.9548035,7.1283116,-1.0954961,7.2119999,0.2880000,-1.7232857,0.0353509,0.0100000,0.0100000,
249.4548035,7.3326654,-0.8691765,7.3839998,0.2080000,-1.6887807,0.0449551,0.0100000,0.0100000,
