time,fZk_Vel_Innov[0],fZk_Vel_Innov[1],dCovV[0],dCovV[1],dCovV[2],rt_float[0],rt_float[1],fCov_Vel_Innov[0],fCov_Vel_Innov[1],fNorm_Innov[0],fNorm_Innov[1],iRtn,
0.000000,0.016600,2.844300,1.000000,1.000000,1.000000,0.009425,0.178000,1.004701,1.085357,0.016522,2.620612,0,
0.000000,0.000164,0.023161,0.099504,0.099504,1.000000,0.025133,0.157000,0.187173,0.408535,0.000878,0.056694,1,
0.000000,0.000118,0.015787,0.084278,0.096507,1.000000,0.043982,0.150000,0.226020,0.399141,0.000522,0.039553,1,
0.000000,0.000102,0.015864,0.078200,0.093644,1.000000,0.040841,0.142000,0.216693,0.388290,0.000468,0.040857,1,
0.000000,0.000088,0.020942,0.072931,0.090880,1.000000,0.021991,0.162000,0.165257,0.412625,0.000534,0.050752,1,
0.000000,0.000071,0.023926,0.065444,0.088648,1.000000,0.009425,0.142000,0.117080,0.387116,0.000607,0.061805,1,
0.000000,0.000049,0.019671,0.054266,0.086292,1.000000,0.018850,0.142000,0.147629,0.386583,0.000331,0.050885,1,
0.000000,0.000042,0.022691,0.050467,0.084115,1.000000,0.006283,0.137000,0.093968,0.379573,0.000450,0.059780,1,
0.000000,0.000030,0.017577,0.042571,0.082024,1.000000,0.018850,0.161000,0.143742,0.409546,0.000209,0.042917,1,
0.000000,0.000027,0.014872,0.040661,0.080362,1.000000,0.025133,0.130000,0.163665,0.369402,0.000168,0.040259,1,
0.000000,0.000026,0.007168,0.039386,0.078437,1.000000,0.047124,0.159000,0.220625,0.406389,0.000117,0.017638,1,
0.000000,0.000025,0.002901,0.038754,0.076962,1.000000,0.059690,0.164000,0.247370,0.412217,0.000101,0.007037,1,
0.000000,0.000024,0.019800,0.038275,0.075609,1.000000,0.006283,0.143000,0.088024,0.385638,0.000276,0.051343,1,
0.000000,0.000020,0.016039,0.034467,0.074142,1.000000,0.015708,0.162000,0.129984,0.409264,0.000152,0.039189,1,
0.000000,0.000018,0.014512,0.033234,0.072915,1.000000,0.018850,0.143000,0.141259,0.385119,0.000130,0.037682,1,
0.000000,0.000017,0.005992,0.032301,0.071596,1.000000,0.043982,0.125000,0.212192,0.360730,0.000082,0.016611,1,
0.000000,0.000017,0.010756,0.031924,0.070172,1.000000,0.028274,0.166000,0.171153,0.413430,0.000099,0.026016,1,
0.000000,0.000016,0.012446,0.031364,0.069154,1.000000,0.021991,0.167000,0.151575,0.414466,0.000108,0.030029,1,
0.000000,0.000016,0.014100,0.030685,0.068184,1.000000,0.015708,0.142000,0.129033,0.382948,0.000121,0.036819,1,
0.000000,0.000015,0.009653,0.029805,0.067095,1.000000,0.028274,0.149000,0.170771,0.391793,0.000086,0.024637,1,
0.000000,0.000014,0.012370,0.029348,0.066104,1.000000,0.018850,0.144000,0.140395,0.385188,0.000102,0.032113,1,
0.000000,0.000014,0.012005,0.028699,0.065123,1.000000,0.018850,0.140000,0.140261,0.379791,0.000097,0.031610,1,
0.000000,0.000013,0.012652,0.028092,0.064158,1.000000,0.015708,0.151000,0.128441,0.393848,0.000102,0.032125,1,
0.000000,0.000012,0.014317,0.027412,0.063301,1.000000,0.009425,0.142000,0.100877,0.382109,0.000124,0.037467,1,
0.000000,0.000012,0.000924,0.026380,0.062427,1.000000,0.050265,0.154000,0.225746,0.397363,0.000051,0.002324,1,
0.000000,0.000011,0.011901,0.026200,0.061651,1.000000,0.015708,0.145000,0.128041,0.385747,0.000089,0.030851,1,
0.000000,0.000011,0.011597,0.025645,0.060859,1.000000,0.015708,0.143000,0.127928,0.383019,0.000085,0.030277,1,
0.000000,0.000010,0.000304,0.025125,0.060086,1.000000,0.050265,0.153000,0.225603,0.395740,0.000046,0.000768,1,
0.000000,0.000010,0.008297,0.024969,0.059389,1.000000,0.025133,0.153000,0.160487,0.395635,0.000064,0.020971,1,
0.000000,0.000010,0.005110,0.024665,0.058716,1.000000,0.034558,0.151000,0.187526,0.392998,0.000054,0.013003,1,
0.000000,0.000010,-0.001004,0.024450,0.058057,1.000000,0.053407,0.131000,0.232390,0.366566,0.000043,-0.002739,1,
0.000000,0.000010,0.006021,0.024315,0.057324,1.000000,0.031416,0.116000,0.178905,0.345378,0.000055,0.017434,1,
0.000000,0.000010,-0.005145,0.024089,0.056529,1.000000,0.065973,0.155000,0.257980,0.397738,0.000037,-0.012935,1,
0.000000,0.000010,0.010959,0.023984,0.055955,1.000000,0.015708,0.141000,0.127606,0.379646,0.000075,0.028867,1,
0.000000,0.000009,0.012721,0.023556,0.055344,1.000000,0.009425,0.138000,0.099898,0.375584,0.000092,0.033870,1,
0.000000,0.000009,0.002445,0.022892,0.054740,1.000000,0.040841,0.139000,0.203383,0.376824,0.000043,0.006488,1,
0.000000,0.000009,0.011393,0.022747,0.054160,1.000000,0.012566,0.146000,0.114384,0.385919,0.000075,0.029523,1,
0.000000,0.000008,0.003169,0.022292,0.053624,1.000000,0.037699,0.142000,0.195438,0.380625,0.000042,0.008326,1,
0.000000,0.000008,0.008106,0.022147,0.053089,1.000000,0.021991,0.144000,0.149939,0.383169,0.000054,0.021155,1,
0.000000,0.000008,0.005950,0.021904,0.052577,1.000000,0.028274,0.139000,0.169570,0.376516,0.000047,0.015804,1,
0.000000,0.000008,0.003834,0.021720,0.052062,1.000000,0.034558,0.148000,0.187161,0.388214,0.000042,0.009877,1,
0.000000,0.000008,0.011765,0.021574,0.051591,1.000000,0.009425,0.135000,0.099450,0.371028,0.000078,0.031710,1,
0.000000,0.000007,0.010538,0.021060,0.051090,1.000000,0.012566,0.143000,0.114061,0.381589,0.000065,0.027616,1,
0.000000,0.000007,0.006349,0.020698,0.050630,1.000000,0.025133,0.152000,0.159879,0.393146,0.000044,0.016149,1,
0.000000,0.000007,0.004244,0.020524,0.050209,1.000000,0.031416,0.133000,0.178430,0.368132,0.000039,0.011528,1,
0.000000,0.000007,0.006165,0.020388,0.049739,1.000000,0.025133,0.156000,0.159839,0.398088,0.000043,0.015486,1,
0.000000,0.000007,-0.001931,0.020221,0.049350,1.000000,0.050265,0.154000,0.225110,0.395519,0.000030,-0.004883,1,
0.000000,0.000007,0.001099,0.020139,0.048964,1.000000,0.040841,0.155000,0.203092,0.396733,0.000033,0.002769,1,
0.000000,0.000007,0.003082,0.020040,0.048590,1.000000,0.034558,0.129000,0.186974,0.362438,0.000036,0.008503,1,
0.000000,0.000007,0.000027,0.019925,0.048151,1.000000,0.043982,0.149000,0.210664,0.388997,0.000031,0.000068,1,
0.000000,0.000007,0.012026,0.019835,0.047781,1.000000,0.006283,0.135000,0.081711,0.370517,0.000080,0.032458,1,
0.000000,0.000006,0.009826,0.019242,0.047382,1.000000,0.012566,0.154000,0.113739,0.395278,0.000054,0.024859,1,
0.000000,0.000006,0.008685,0.018965,0.047040,1.000000,0.015708,0.152000,0.126758,0.392699,0.000047,0.022116,1,
0.000000,0.000006,0.009560,0.018751,0.046701,1.000000,0.012566,0.144000,0.113657,0.382336,0.000051,0.025005,1,
0.000000,0.000006,0.007418,0.018494,0.046352,1.000000,0.018850,0.139000,0.138534,0.375697,0.000041,0.019744,1,
0.000000,0.000006,0.005305,0.018329,0.045998,1.000000,0.025133,0.149000,0.159589,0.388736,0.000035,0.013646,1,
0.000000,0.000006,0.009231,0.018207,0.045674,1.000000,0.012566,0.138000,0.113569,0.374281,0.000048,0.024662,1,
0.000000,0.000005,0.010093,0.017972,0.045333,1.000000,0.009425,0.152000,0.098731,0.392498,0.000054,0.025715,1,
0.000000,0.000005,-0.003042,0.017672,0.045030,1.000000,0.050265,0.139000,0.224895,0.375537,0.000023,-0.008099,1,
0.000000,0.000005,0.009002,0.017617,0.044705,1.000000,0.012566,0.140000,0.113476,0.376827,0.000045,0.023889,1,
0.000000,0.000005,0.011875,0.017404,0.044389,1.000000,0.003142,0.151000,0.058690,0.391114,0.000086,0.030363,1,
0.000000,0.000005,-0.001278,0.016621,0.044102,1.000000,0.043982,0.137000,0.210377,0.372753,0.000022,-0.003427,1,
0.000000,0.000005,0.005740,0.016569,0.043792,1.000000,0.021991,0.134000,0.149217,0.368670,0.000031,0.015570,1,
0.000000,0.000005,0.004659,0.016466,0.043482,1.000000,0.025133,0.148000,0.159386,0.387157,0.000028,0.012035,1,
0.000000,0.000004,0.001601,0.016378,0.043207,1.000000,0.034558,0.135000,0.186617,0.369955,0.000024,0.004326,1,
0.000000,0.000004,0.009579,0.016315,0.042912,1.000000,0.009425,0.154000,0.098443,0.394768,0.000045,0.024264,1,
0.000000,0.000004,0.002466,0.016089,0.042657,1.000000,0.031416,0.151000,0.177974,0.390922,0.000024,0.006307,1,
0.000000,0.000004,0.002436,0.016024,0.042403,1.000000,0.031416,0.133000,0.177968,0.367148,0.000024,0.006636,1,
0.000000,0.000004,0.010404,0.015959,0.042119,1.000000,0.006283,0.146000,0.080857,0.384414,0.000052,0.027064,1,
0.000000,0.000004,0.006279,0.015645,0.041865,1.000000,0.018850,0.140000,0.138182,0.376501,0.000029,0.016677,1,
0.000000,0.000004,0.007201,0.015544,0.041606,1.000000,0.015708,0.134000,0.126292,0.368417,0.000032,0.019546,1,
0.000000,0.000004,-0.006891,0.015426,0.041340,1.000000,0.059690,0.136000,0.244802,0.371092,0.000016,-0.018569,1,
0.000000,0.000004,0.004195,0.015395,0.041082,1.000000,0.025133,0.144000,0.159279,0.381691,0.000025,0.010990,1,
0.000000,0.000004,0.003146,0.015323,0.040844,1.000000,0.028274,0.148000,0.168846,0.386870,0.000023,0.008133,1,
0.000000,0.000004,0.010111,0.015260,0.040615,1.000000,0.006283,0.136000,0.080722,0.371012,0.000048,0.027253,1,
0.000000,0.000004,0.008990,0.014985,0.040371,1.000000,0.009425,0.151000,0.098231,0.390679,0.000038,0.023011,1,
0.000000,0.000004,0.003894,0.014809,0.040155,1.000000,0.025133,0.134000,0.159223,0.368256,0.000023,0.010574,1,
0.000000,0.000004,0.000848,0.014745,0.039916,1.000000,0.034558,0.156000,0.186480,0.396980,0.000019,0.002135,1,
0.000000,0.000004,0.008839,0.014699,0.039713,1.000000,0.009425,0.135000,0.098188,0.369563,0.000037,0.023918,1,
0.000000,0.000004,0.001737,0.014533,0.039483,1.000000,0.031416,0.136000,0.177840,0.370889,0.000020,0.004684,1,
0.000000,0.000003,-0.005283,0.014485,0.039259,1.000000,0.053407,0.138000,0.231553,0.373552,0.000015,-0.014142,1,
0.000000,0.000003,0.008776,0.014456,0.039042,1.000000,0.009425,0.154000,0.098152,0.394366,0.000035,0.022253,1,
0.000000,0.000003,0.008690,0.014299,0.038850,1.000000,0.009425,0.136000,0.098129,0.370822,0.000035,0.023434,1,
0.000000,0.000003,0.003594,0.014146,0.038636,1.000000,0.025133,0.146000,0.159163,0.384048,0.000021,0.009359,1,
0.000000,0.000003,-0.001442,0.014090,0.038440,1.000000,0.040841,0.151000,0.202581,0.390484,0.000016,-0.003693,1,
0.000000,0.000003,0.009572,0.014056,0.038253,1.000000,0.006283,0.139000,0.080503,0.374784,0.000041,0.025540,1,
0.000000,0.000003,-0.006528,0.013840,0.038054,1.000000,0.056549,0.151000,0.238202,0.390446,0.000013,-0.016719,1,
0.000000,0.000003,-0.001466,0.013817,0.037872,1.000000,0.040841,0.154000,0.202563,0.394252,0.000016,-0.003718,1,
0.000000,0.000003,-0.007452,0.013785,0.037697,1.000000,0.059690,0.152000,0.244704,0.391690,0.000013,-0.019026,1,
0.000000,0.000003,0.009617,0.013763,0.037522,1.000000,0.006283,0.134000,0.080452,0.367978,0.000039,0.026134,1,
0.000000,0.000003,0.007517,0.013560,0.037327,1.000000,0.012566,0.140000,0.112917,0.376023,0.000027,0.019990,1,
0.000000,0.000003,0.001443,0.013462,0.037142,1.000000,0.031416,0.143000,0.177756,0.379973,0.000017,0.003797,1,
0.000000,0.000003,0.003429,0.013423,0.036964,1.000000,0.025133,0.123000,0.159100,0.352656,0.000019,0.009723,1,
0.000000,0.000003,0.008391,0.013375,0.036761,1.000000,0.009425,0.137000,0.097998,0.371956,0.000030,0.022560,1,
0.000000,0.000003,-0.001691,0.013250,0.036581,1.000000,0.040841,0.135000,0.202525,0.369240,0.000014,-0.004579,1,
0.000000,0.000003,0.006326,0.013222,0.036401,1.000000,0.015708,0.137000,0.126027,0.371921,0.000023,0.017009,1,
0.000000,0.000003,-0.003735,0.013149,0.036226,1.000000,0.047124,0.117000,0.217478,0.343966,0.000013,-0.010858,1,
0.000000,0.000003,0.009307,0.013125,0.036025,1.000000,0.006283,0.136000,0.080346,0.370537,0.000036,0.025117,1,
0.000000,0.000003,0.002219,0.012949,0.035854,1.000000,0.028274,0.140000,0.168648,0.375880,0.000017,0.005903,1,
0.000000,0.000003,0.006199,0.012910,0.035690,1.000000,0.015708,0.145000,0.125995,0.382458,0.000022,0.016207,1,
0.000000,0.000003,-0.002855,0.012842,0.035535,1.000000,0.043982,0.150000,0.210112,0.388925,0.000013,-0.007342,1,
0.000000,0.000003,-0.001832,0.012818,0.035386,1.000000,0.040841,0.157000,0.202497,0.397809,0.000013,-0.004604,1,
0.000000,0.000003,0.000183,0.012793,0.035246,1.000000,0.034558,0.149000,0.186336,0.387611,0.000015,0.000472,1,
0.000000,0.000003,0.005181,0.012762,0.035100,1.000000,0.018850,0.155000,0.137886,0.395262,0.000020,0.013109,1,
0.000000,0.000003,0.004141,0.012708,0.034961,1.000000,0.021991,0.145000,0.148838,0.382390,0.000018,0.010828,1,
0.000000,0.000003,0.000106,0.012661,0.034815,1.000000,0.034558,0.137000,0.186327,0.371769,0.000014,0.000285,1,
0.000000,0.000003,0.002105,0.012632,0.034662,1.000000,0.028274,0.155000,0.168624,0.395223,0.000016,0.005326,1,
0.000000,0.000003,0.003089,0.012597,0.034528,1.000000,0.025133,0.128000,0.159033,0.359433,0.000017,0.008594,1,
0.000000,0.000003,-0.001940,0.012557,0.034368,1.000000,0.040841,0.150000,0.202481,0.388820,0.000013,-0.004989,1,
0.000000,0.000003,0.006075,0.012533,0.034234,1.000000,0.015708,0.139000,0.125956,0.374395,0.000021,0.016227,1,
0.000000,0.000003,0.010025,0.012471,0.034091,1.000000,0.003142,0.146000,0.057420,0.383617,0.000045,0.026132,1,
0.000000,0.000002,0.006946,0.012173,0.033956,1.000000,0.012566,0.137000,0.112759,0.371689,0.000022,0.018686,1,
0.000000,0.000002,0.001888,0.012102,0.033814,1.000000,0.028274,0.138000,0.168585,0.373019,0.000014,0.005060,1,
0.000000,0.000002,0.003872,0.012071,0.033674,1.000000,0.021991,0.131000,0.148785,0.363502,0.000016,0.010652,1,
0.000000,0.000002,-0.012161,0.012031,0.033530,1.000000,0.072257,0.153000,0.269075,0.392587,0.000009,-0.030977,1,
0.000000,0.000002,-0.001072,0.012019,0.033407,1.000000,0.037699,0.153000,0.194534,0.392576,0.000012,-0.002732,1,
0.000000,0.000002,0.000935,0.011996,0.033286,1.000000,0.031416,0.138000,0.177651,0.372972,0.000013,0.002508,1,
0.000000,0.000002,0.007928,0.011969,0.033153,1.000000,0.009425,0.134000,0.097816,0.367558,0.000024,0.021569,1,
0.000000,0.000002,0.003863,0.011879,0.033018,1.000000,0.021991,0.127000,0.148769,0.357897,0.000016,0.010795,1,
0.000000,0.000002,0.001830,0.011841,0.032877,1.000000,0.028274,0.131000,0.168566,0.363429,0.000014,0.005037,1,
0.000000,0.000002,-0.000185,0.011811,0.032742,1.000000,0.034558,0.140000,0.186271,0.375596,0.000012,-0.000491,1,
0.000000,0.000002,-0.001183,0.011788,0.032618,1.000000,0.037699,0.139000,0.194520,0.374251,0.000012,-0.003161,1,
0.000000,0.000002,-0.008174,0.011766,0.032494,1.000000,0.059690,0.141000,0.244599,0.376903,0.000009,-0.021688,1,
0.000000,0.000002,0.007887,0.011752,0.032373,1.000000,0.009425,0.131000,0.097790,0.363384,0.000023,0.021703,1,
0.000000,0.000002,-0.003176,0.011667,0.032244,1.000000,0.043982,0.128000,0.210044,0.359221,0.000011,-0.008841,1,
0.000000,0.000002,0.000850,0.011649,0.032114,1.000000,0.031416,0.153000,0.177628,0.392468,0.000013,0.002165,1,
0.000000,0.000002,0.001844,0.011624,0.032006,1.000000,0.028274,0.142000,0.168551,0.378186,0.000013,0.004876,1,
0.000000,0.000002,0.002831,0.011596,0.031891,1.000000,0.025133,0.153000,0.158957,0.392450,0.000014,0.007213,1,
0.000000,0.000002,-0.002188,0.011566,0.031786,1.000000,0.040841,0.139000,0.202422,0.374180,0.000011,-0.005847,1,
0.000000,0.000002,0.007828,0.011547,0.031671,1.000000,0.009425,0.148000,0.097766,0.386009,0.000023,0.020279,1,
0.000000,0.000002,0.005775,0.011466,0.031564,1.000000,0.015708,0.152000,0.125855,0.391147,0.000017,0.014765,1,
0.000000,0.000002,0.001738,0.011418,0.031461,1.000000,0.028274,0.150000,0.168537,0.388574,0.000013,0.004472,1,
0.000000,0.000002,0.005726,0.011392,0.031358,1.000000,0.015708,0.154000,0.125848,0.393679,0.000017,0.014545,1,
0.000000,0.000002,0.001690,0.011345,0.031258,1.000000,0.028274,0.155000,0.168532,0.394939,0.000013,0.004279,1,
0.000000,0.000002,-0.001321,0.011319,0.031160,1.000000,0.037699,0.146000,0.194492,0.383368,0.000011,-0.003445,1,
0.000000,0.000002,-0.000312,0.011300,0.031057,1.000000,0.034558,0.146000,0.186240,0.383360,0.000011,-0.000814,1,
0.000000,0.000002,-0.007310,0.011279,0.030955,1.000000,0.056549,0.137000,0.238067,0.371427,0.000009,-0.019681,1,
0.000000,0.000002,-0.001259,0.011267,0.030847,1.000000,0.037699,0.136000,0.194489,0.370070,0.000011,-0.003403,1,
0.000000,0.000002,0.001750,0.011248,0.030740,1.000000,0.028274,0.155000,0.168526,0.394899,0.000012,0.004430,1,
0.000000,0.000002,-0.003261,0.011223,0.030647,1.000000,0.043982,0.153000,0.210020,0.392351,0.000010,-0.008312,1,
0.000000,0.000002,-0.003241,0.011207,0.030553,1.000000,0.043982,0.134000,0.210019,0.367333,0.000010,-0.008824,1,
0.000000,0.000002,0.004781,0.011191,0.030447,1.000000,0.018850,0.123000,0.137749,0.352033,0.000015,0.013582,1,
0.000000,0.000002,0.005745,0.011154,0.030333,1.000000,0.015708,0.125000,0.125827,0.354852,0.000016,0.016191,1,
0.000000,0.000002,0.003703,0.011110,0.030222,1.000000,0.021991,0.130000,0.148710,0.361820,0.000014,0.010236,1,
0.000000,0.000002,0.006678,0.011079,0.030116,1.000000,0.012566,0.140000,0.112646,0.375376,0.000018,0.017789,1,
0.000000,0.000002,0.004635,0.011025,0.030019,1.000000,0.018850,0.149000,0.137736,0.387171,0.000015,0.011971,1,
0.000000,0.000002,-0.004393,0.010990,0.029929,1.000000,0.047124,0.133000,0.217358,0.365918,0.000009,-0.012006,1,
0.000000,0.000002,0.003636,0.010976,0.029829,1.000000,0.021991,0.145000,0.148700,0.381955,0.000013,0.009520,1,
0.000000,0.000002,-0.004386,0.010946,0.029738,1.000000,0.047124,0.154000,0.217356,0.393553,0.000009,-0.011145,1,
0.000000,0.000002,-0.005361,0.010932,0.029653,1.000000,0.050265,0.155000,0.224466,0.394816,0.000009,-0.013578,1,
0.000000,0.000002,0.003669,0.010919,0.029569,1.000000,0.021991,0.143000,0.148696,0.379308,0.000013,0.009674,1,
0.000000,0.000002,0.005647,0.010890,0.029479,1.000000,0.015708,0.121000,0.125804,0.349097,0.000016,0.016176,1,
0.000000,0.000002,-0.004393,0.010849,0.029374,1.000000,0.047124,0.146000,0.217351,0.383227,0.000009,-0.011464,1,
0.000000,0.000002,0.002633,0.010835,0.029287,1.000000,0.025133,0.153000,0.158903,0.392247,0.000012,0.006711,1,
0.000000,0.000002,0.007618,0.010810,0.029205,1.000000,0.009425,0.150000,0.097681,0.388398,0.000020,0.019614,1,
0.000000,0.000002,0.000575,0.010744,0.029123,1.000000,0.031416,0.141000,0.177571,0.376627,0.000011,0.001526,1,
0.000000,0.000002,-0.000429,0.010724,0.029036,1.000000,0.034558,0.103000,0.186206,0.322247,0.000010,-0.001330,1,
0.000000,0.000002,0.002575,0.010706,0.028917,1.000000,0.025133,0.144000,0.158894,0.380574,0.000012,0.006766,1,
0.000000,0.000002,0.008560,0.010682,0.028834,1.000000,0.006283,0.138000,0.079983,0.372601,0.000024,0.022974,1,
0.000000,0.000002,-0.018491,0.010586,0.028747,1.000000,0.091106,0.101000,0.302024,0.319103,0.000006,-0.057948,1,
0.000000,0.000002,-0.120341,0.010580,0.028630,1.000000,0.140624,0.104000,0.375148,0.323759,0.000005,-0.371700,1,
0.000000,-0.214660,-0.020168,0.010575,0.028518,1.000000,0.108736,0.137655,0.329921,0.372113,-0.650641,-0.054198,1,
0.000000,-0.357679,-0.035483,0.010570,0.028434,1.000000,0.108587,0.137726,0.329694,0.372202,-1.084879,-0.095332,0,
0.000000,-0.448718,-0.081843,0.010511,0.027350,1.000000,0.103613,0.133243,0.322062,0.366048,-1.393268,-0.223586,0,
0.000000,-0.537109,-0.094145,0.010454,0.026381,1.000000,0.102757,0.135608,0.320728,0.369194,-1.674655,-0.255001,0,
0.000000,-0.639435,-0.113195,0.010397,0.025509,1.000000,0.108698,0.139704,0.329857,0.374639,-1.938522,-0.302145,0,
0.000000,-0.723264,-0.106754,0.010341,0.024717,1.000000,0.105465,0.139716,0.324918,0.374603,-2.225990,-0.284980,0,
0.000000,-0.819079,-0.107205,0.010287,0.023995,1.000000,0.105277,0.140662,0.324627,0.375817,-2.523135,-0.285259,0,
0.000000,-0.889679,-0.094022,0.010233,0.023333,1.000000,0.103025,0.140515,0.321138,0.375579,-2.770397,-0.250338,0,
0.000000,-1.044871,0.004063,0.010179,0.022722,1.000000,0.100101,0.146394,0.316551,0.383289,-3.300798,0.010600,0,
0.000000,-1.229480,-0.015242,0.010127,0.022158,1.000000,0.099154,0.147533,0.315050,0.384738,-3.902493,-0.039616,0,
0.000000,-1.329639,0.049801,0.010076,0.021633,1.000000,0.097000,0.147552,0.311611,0.384734,-4.266981,0.129444,0,
0.000000,-1.519514,0.123477,0.010025,0.021144,1.000000,0.096144,0.147517,0.310233,0.384661,-4.897981,0.321002,0,
0.000000,-1.635293,0.237404,0.009975,0.020686,1.000000,0.095985,0.154877,0.309975,0.394087,-5.275563,0.602415,0,
0.000000,-1.765880,0.316213,0.009926,0.020258,1.000000,0.096442,0.145672,0.310710,0.382207,-5.683368,0.827334,0,
0.000000,-1.841057,0.418903,0.009877,0.019854,1.000000,0.096648,0.145727,0.311040,0.382258,-5.919039,1.095865,0,
0.000000,-2.010041,0.472300,0.009829,0.019474,1.000000,0.097648,0.141131,0.312641,0.376178,-6.429222,1.255521,0,
0.000000,-2.260361,0.519060,0.009782,0.019115,1.000000,0.096074,0.144212,0.310113,0.380234,-7.288827,1.365109,0,
0.000000,-2.430635,0.624943,0.009736,0.018775,1.000000,0.097544,0.140308,0.312472,0.375048,-7.778729,1.666303,0,
0.000000,-2.550421,0.667644,0.009690,0.018453,1.000000,0.100237,0.146565,0.316751,0.383283,-8.051823,1.741909,0,
108.204803,-2.628500,0.625885,0.056391,0.047966,0.050190,0.100215,0.144546,0.321550,0.383206,-8.174458,1.633284,0,
108.454803,-1.330385,0.329189,0.106392,0.078140,0.063663,0.103742,0.148172,0.339206,0.392782,-3.922053,0.838096,0,
108.704803,0.468834,-0.215159,0.105781,0.103892,0.090727,0.100495,0.147767,0.334192,0.398197,1.402889,-0.540335,0,
108.954803,1.337543,-0.405636,0.098015,0.097908,0.102297,0.094748,0.142529,0.323040,0.390019,4.140491,-1.040043,0,
109.204803,1.639175,-0.534475,0.087723,0.082422,0.101147,0.097101,0.143712,0.323722,0.387950,5.063519,-1.377688,0,
109.454803,1.782813,-0.512635,0.079013,0.069880,0.095252,0.096851,0.147933,0.321083,0.390917,5.552495,-1.311364,0,
109.704803,1.774915,-0.533523,0.072120,0.060504,0.088427,0.096675,0.147213,0.319180,0.388425,5.560858,-1.373557,0,
109.954803,1.830531,-0.546835,0.066680,0.053843,0.082819,0.100363,0.158239,0.323743,0.401420,5.654277,-1.362251,0,
110.204803,1.846013,-0.527222,0.062316,0.048881,0.078230,0.100479,0.154131,0.323051,0.395627,5.714302,-1.332626,0,
110.454803,1.804649,-0.558830,0.058795,0.045096,0.074338,0.100679,0.159900,0.322700,0.402409,5.592340,-1.388710,0,
110.704803,1.817749,-0.528179,0.055945,0.042100,0.071016,0.100391,0.161170,0.321746,0.403661,5.649641,-1.308473,0,
110.954803,1.771290,-0.507492,0.053742,0.039814,0.067969,0.099050,0.164133,0.319277,0.407085,5.547809,-1.246648,0,
111.204803,1.695605,-0.509245,0.052069,0.038007,0.065130,0.101359,0.167480,0.322600,0.411004,5.256065,-1.239028,0,
111.454803,1.681801,-0.517802,0.050749,0.036593,0.062476,0.106287,0.173791,0.329944,0.418486,5.097234,-1.237324,0,
111.704803,1.595693,-0.481602,0.049908,0.035567,0.059718,0.102023,0.163064,0.323286,0.405375,4.935855,-1.188041,0,
111.954803,1.433184,-0.433250,0.049449,0.034874,0.056797,0.106289,0.167431,0.329748,0.410667,4.346301,-1.054990,0,
112.204803,1.320940,-0.418630,0.049127,0.034158,0.053808,0.104017,0.169219,0.326237,0.412778,4.049014,-1.014177,0,
112.454803,1.146409,-0.347763,0.049023,0.033643,0.050803,0.108276,0.169701,0.332685,0.413319,3.445931,-0.841392,0,
112.704803,0.983311,-0.372546,0.049127,0.033306,0.047665,0.111213,0.165702,0.337085,0.408425,2.917103,-0.912151,0,
112.954803,0.836400,-0.254877,0.049012,0.032686,0.044682,0.106935,0.162076,0.330662,0.403911,2.529473,-0.631023,0,
113.204803,0.601986,-0.203207,0.049086,0.032391,0.041589,0.104914,0.163538,0.327602,0.405693,1.837550,-0.500888,0,
113.454803,0.428569,-0.154961,0.049000,0.031939,0.038763,0.107014,0.166191,0.330779,0.408915,1.295635,-0.378957,0,
113.704803,0.221464,-0.042178,0.048940,0.031555,0.036001,0.108282,0.172727,0.332682,0.416800,0.665693,-0.101195,1,
113.954803,0.070084,-0.084733,0.053729,0.032568,0.033691,0.104198,0.167563,0.327238,0.410638,0.214169,-0.206344,1,
114.204803,-0.050582,0.026639,0.058565,0.033527,0.031369,0.106680,0.180484,0.331829,0.426155,-0.152435,0.062511,1,
114.454803,-0.251621,0.074618,0.063234,0.034151,0.029299,0.104058,0.171743,0.328719,0.415823,-0.765458,0.179447,1,
114.704803,-0.410331,0.095953,0.067761,0.034749,0.027424,0.102015,0.158170,0.326507,0.399221,-1.256731,0.240351,0,
114.954803,-0.441896,0.032659,0.060702,0.031939,0.025920,0.106373,0.168710,0.331750,0.411983,-1.332017,0.079272,0,
115.204803,-0.535942,0.129795,0.056317,0.029881,0.024623,0.102889,0.161287,0.325669,0.402716,-1.645664,0.322300,0,
115.454803,-0.599707,0.107675,0.053349,0.028283,0.023414,0.099995,0.163461,0.320688,0.405291,-1.870062,0.265675,0,
115.704803,-0.699213,0.145970,0.051281,0.027172,0.022330,0.099462,0.152022,0.319518,0.390846,-2.188339,0.373472,0,
115.954803,-0.767492,0.122481,0.049645,0.026240,0.021648,0.102269,0.158299,0.323625,0.398733,-2.371545,0.307176,0,
116.204803,-0.803677,0.145357,0.048366,0.025500,0.021100,0.100582,0.158244,0.320814,0.398615,-2.505117,0.364655,0,
116.454803,-0.933806,0.161380,0.047350,0.024772,0.020314,0.095900,0.141485,0.313276,0.376959,-2.980779,0.428111,0,
116.704803,-1.033303,0.224143,0.046512,0.024092,0.019441,0.097273,0.145109,0.315335,0.381693,-3.276844,0.587235,0,
116.954803,-1.067570,0.264088,0.045770,0.023456,0.018647,0.101270,0.147888,0.321504,0.385276,-3.320549,0.685450,0,
117.204803,-1.098085,0.241898,0.045138,0.022901,0.017960,0.095707,0.137131,0.312642,0.371020,-3.512279,0.651982,0,
